"sigma_o","sigma_x","Number of Components","Seed"
"21, 44, 23, 8, 35, 55, 65, 18, 60, 10, 7, 22, 72, 68, 1, 34, 24, 30, 19, 50, 25, 28, 63, 67, 33, 15, 43, 36, 57, 32, 47, 5, 56, 70, 73, 27, 59, 38, 46, 48, 58, 69, 37, 40, 74, 62, 39, 51, 66, 4, 64, 29, 45, 11, 20, 17, 26, 14, 54, 2, 13, 16, 3, 41, 12, 31, 75, 6, 42, 52, 49, 9, 61, 53, 71","1, 62, 49, 75, 2, 4, 26, 27, 11, 16, 5, 24, 25, 29, 30, 3, 19, 7, 74, 36, 20, 17, 73, 23, 59, 40, 32, 31, 43, 46, 42, 14, 51, 35, 63, 22, 67, 54, 45, 41, 48, 61, 72, 52, 8, 37, 50, 44, 15, 55, 56, 34, 70, 28, 12, 47, 39, 33, 9, 53, 10, 58, 38, 71, 57, 60, 13, 66, 18, 64, 6, 68, 21, 65, 69","4","13807780"
"28, 42, 4, 20, 37, 33, 43, 11, 10, 66, 64, 73, 55, 70, 62, 41, 57, 26, 24, 16, 27, 29, 30, 22, 44, 15, 71, 74, 65, 47, 31, 46, 61, 34, 60, 45, 51, 52, 25, 40, 58, 35, 5, 49, 21, 18, 8, 7, 17, 23, 38, 72, 56, 69, 54, 12, 36, 67, 59, 68, 2, 14, 53, 32, 75, 19, 50, 48, 3, 1, 63, 6, 39, 13, 9","60, 36, 65, 54, 24, 48, 73, 51, 23, 71, 17, 27, 72, 8, 13, 66, 43, 25, 50, 34, 12, 21, 37, 41, 40, 38, 5, 44, 74, 26, 9, 20, 31, 2, 18, 63, 64, 3, 4, 22, 45, 62, 16, 39, 57, 33, 68, 46, 47, 42, 49, 58, 55, 32, 59, 10, 6, 11, 15, 75, 70, 7, 61, 56, 53, 30, 28, 35, 29, 19, 1, 67, 69, 52, 14","1","13807780"
"30, 73, 72, 48, 35, 62, 28, 16, 34, 59, 74, 37, 13, 3, 22, 65, 15, 70, 26, 64, 75, 21, 2, 49, 41, 57, 9, 23, 7, 55, 24, 20, 17, 50, 32, 5, 43, 68, 45, 31, 71, 60, 66, 8, 11, 10, 18, 46, 56, 33, 12, 29, 27, 4, 40, 69, 42, 44, 51, 47, 63, 14, 53, 6, 61, 1, 38, 36, 39, 54, 52, 67, 58, 19, 25","10, 1, 70, 6, 73, 2, 53, 41, 56, 28, 37, 55, 61, 38, 64, 19, 63, 27, 58, 48, 66, 18, 23, 60, 45, 52, 50, 17, 44, 46, 39, 14, 12, 31, 16, 26, 11, 15, 25, 5, 42, 67, 72, 40, 59, 24, 36, 51, 13, 7, 65, 34, 29, 8, 35, 30, 68, 71, 74, 20, 57, 9, 32, 33, 75, 47, 4, 21, 69, 43, 3, 22, 62, 49, 54","6","13807780"
"49, 37, 26, 20, 14, 10, 29, 60, 75, 11, 43, 21, 46, 17, 27, 28, 62, 67, 68, 6, 56, 34, 63, 4, 15, 36, 5, 32, 35, 48, 50, 54, 1, 71, 22, 66, 69, 45, 44, 18, 73, 23, 13, 39, 47, 31, 57, 72, 2, 24, 74, 52, 51, 70, 55, 41, 25, 64, 42, 40, 53, 12, 8, 19, 59, 30, 33, 61, 65, 16, 7, 58, 3, 38, 9","64, 61, 36, 5, 19, 16, 4, 67, 72, 70, 63, 75, 6, 49, 25, 11, 30, 39, 55, 48, 58, 51, 35, 14, 38, 15, 74, 3, 69, 71, 9, 22, 45, 47, 50, 54, 17, 1, 59, 23, 46, 27, 7, 40, 18, 62, 2, 13, 33, 41, 20, 53, 12, 8, 60, 42, 57, 44, 26, 52, 10, 66, 31, 73, 24, 37, 28, 32, 29, 34, 43, 56, 68, 65, 21","4","13807780"
"31, 57, 34, 46, 39, 64, 17, 6, 26, 47, 18, 55, 13, 3, 53, 43, 20, 73, 5, 75, 22, 62, 40, 36, 58, 21, 63, 68, 1, 72, 30, 32, 48, 52, 66, 42, 7, 28, 10, 4, 70, 65, 67, 37, 16, 11, 51, 14, 8, 59, 74, 60, 71, 33, 9, 29, 25, 69, 44, 45, 61, 49, 27, 23, 15, 19, 2, 50, 41, 38, 12, 35, 56, 24, 54","37, 73, 52, 38, 17, 47, 53, 36, 55, 1, 26, 21, 24, 58, 35, 30, 48, 4, 20, 25, 64, 50, 32, 16, 74, 72, 40, 5, 23, 33, 3, 2, 44, 28, 70, 31, 6, 12, 49, 7, 65, 19, 59, 46, 51, 14, 62, 69, 9, 15, 22, 66, 27, 29, 10, 8, 45, 57, 61, 34, 13, 75, 68, 67, 18, 42, 63, 11, 39, 71, 54, 41, 60, 43, 56","4","13807780"
"23, 40, 15, 6, 2, 33, 13, 14, 69, 10, 37, 43, 5, 26, 68, 24, 67, 66, 31, 27, 39, 8, 65, 52, 51, 63, 32, 60, 25, 54, 47, 59, 34, 35, 22, 73, 7, 16, 64, 28, 18, 74, 3, 21, 41, 29, 38, 72, 62, 46, 36, 71, 50, 49, 55, 61, 17, 1, 11, 30, 53, 57, 4, 75, 42, 9, 45, 20, 70, 58, 56, 12, 48, 44, 19","7, 32, 64, 30, 74, 28, 24, 9, 38, 68, 48, 63, 4, 57, 51, 18, 56, 58, 46, 20, 60, 53, 75, 25, 69, 41, 3, 43, 6, 11, 44, 55, 40, 16, 21, 62, 19, 49, 34, 42, 54, 36, 37, 33, 45, 23, 52, 13, 5, 39, 66, 61, 14, 50, 1, 70, 15, 17, 35, 65, 12, 10, 71, 22, 47, 59, 72, 29, 31, 27, 2, 67, 26, 8, 73","1","13807780"
"59, 20, 44, 36, 25, 34, 71, 16, 73, 32, 48, 23, 70, 1, 24, 45, 74, 67, 50, 17, 72, 15, 22, 41, 56, 31, 37, 3, 30, 40, 7, 4, 58, 55, 33, 62, 18, 46, 69, 9, 8, 2, 49, 43, 53, 57, 21, 27, 29, 68, 52, 26, 5, 35, 39, 38, 54, 60, 64, 65, 13, 61, 11, 51, 66, 75, 14, 28, 42, 12, 63, 10, 47, 6, 19","51, 55, 9, 31, 45, 29, 42, 46, 39, 21, 25, 56, 11, 49, 6, 75, 26, 16, 59, 18, 2, 36, 32, 74, 71, 7, 13, 28, 69, 47, 58, 54, 37, 20, 43, 23, 15, 35, 52, 14, 64, 61, 72, 19, 12, 50, 48, 66, 5, 63, 68, 3, 17, 27, 34, 33, 4, 57, 67, 70, 62, 10, 40, 24, 53, 30, 8, 60, 73, 44, 41, 1, 22, 38, 65","6","13807780"
"5, 8, 39, 37, 46, 30, 15, 67, 68, 75, 49, 55, 74, 65, 16, 47, 1, 17, 69, 23, 59, 73, 63, 12, 70, 64, 27, 3, 58, 29, 28, 36, 38, 56, 50, 2, 66, 7, 9, 20, 61, 41, 40, 45, 21, 13, 44, 25, 51, 24, 54, 14, 4, 48, 33, 32, 35, 26, 34, 18, 57, 53, 42, 22, 6, 31, 71, 72, 43, 52, 19, 62, 60, 10, 11","65, 68, 7, 27, 39, 38, 35, 57, 21, 41, 23, 1, 37, 29, 54, 26, 17, 5, 28, 44, 40, 19, 55, 71, 56, 9, 66, 60, 22, 3, 13, 2, 45, 46, 8, 75, 42, 20, 63, 51, 30, 52, 31, 25, 49, 61, 14, 62, 4, 48, 50, 10, 72, 6, 64, 70, 33, 11, 53, 58, 67, 15, 36, 47, 59, 24, 12, 43, 32, 18, 74, 69, 16, 34, 73","7","13807780"
"51, 5, 18, 67, 22, 11, 54, 57, 47, 19, 69, 32, 72, 38, 35, 13, 70, 60, 68, 20, 16, 2, 73, 66, 65, 50, 33, 12, 37, 55, 52, 71, 41, 44, 4, 29, 14, 48, 40, 31, 17, 49, 64, 39, 74, 61, 56, 8, 45, 53, 6, 43, 59, 10, 34, 30, 27, 28, 1, 21, 3, 42, 63, 9, 75, 36, 62, 26, 15, 46, 23, 58, 7, 24, 25","66, 14, 17, 68, 46, 52, 75, 69, 48, 27, 64, 13, 70, 47, 71, 44, 1, 73, 50, 30, 22, 67, 4, 60, 9, 53, 16, 57, 25, 6, 42, 40, 19, 3, 61, 34, 55, 5, 63, 10, 21, 2, 36, 20, 72, 29, 28, 62, 74, 58, 37, 8, 33, 56, 15, 38, 59, 12, 49, 65, 31, 23, 24, 32, 26, 54, 35, 18, 11, 43, 39, 7, 45, 41, 51","4","13807780"
"28, 40, 5, 47, 24, 16, 61, 38, 3, 20, 13, 7, 44, 66, 53, 48, 29, 17, 12, 2, 74, 15, 33, 6, 35, 43, 71, 54, 34, 37, 10, 39, 21, 8, 70, 36, 26, 59, 65, 9, 30, 63, 32, 46, 62, 60, 49, 50, 51, 69, 57, 14, 75, 1, 22, 67, 23, 73, 18, 4, 25, 52, 42, 11, 72, 68, 27, 41, 31, 19, 56, 58, 45, 55, 64","65, 4, 35, 18, 70, 2, 47, 31, 72, 68, 75, 55, 29, 73, 36, 23, 64, 7, 34, 41, 45, 10, 61, 17, 46, 71, 3, 44, 1, 16, 25, 40, 58, 26, 74, 66, 13, 39, 33, 24, 5, 15, 38, 12, 27, 52, 9, 28, 62, 32, 43, 6, 42, 54, 59, 60, 51, 69, 63, 22, 19, 8, 53, 50, 11, 30, 20, 21, 48, 57, 67, 14, 56, 37, 49","4","13807780"
"11, 37, 68, 65, 53, 28, 3, 64, 8, 67, 51, 29, 12, 35, 30, 36, 34, 48, 15, 66, 26, 9, 46, 24, 42, 33, 7, 73, 19, 60, 43, 21, 72, 55, 40, 31, 56, 6, 69, 39, 52, 75, 2, 44, 58, 16, 38, 57, 59, 22, 74, 70, 4, 13, 49, 14, 5, 32, 23, 61, 18, 63, 1, 20, 10, 41, 54, 27, 25, 71, 50, 62, 17, 45, 47","62, 59, 42, 2, 35, 40, 67, 58, 16, 25, 55, 12, 1, 49, 13, 4, 60, 34, 38, 52, 47, 5, 53, 65, 61, 10, 9, 22, 69, 27, 33, 74, 11, 54, 66, 30, 28, 57, 51, 6, 44, 26, 45, 41, 72, 23, 68, 24, 48, 3, 17, 56, 20, 31, 7, 71, 43, 14, 39, 75, 64, 18, 70, 15, 32, 73, 37, 46, 29, 63, 8, 21, 19, 36, 50","4","13807780"
"49, 14, 71, 70, 29, 31, 20, 4, 50, 37, 3, 67, 65, 28, 19, 23, 51, 38, 69, 63, 72, 57, 13, 30, 33, 17, 54, 34, 47, 64, 12, 7, 32, 26, 43, 6, 61, 48, 18, 36, 1, 59, 58, 15, 9, 66, 11, 5, 53, 75, 74, 8, 10, 2, 45, 16, 25, 62, 39, 46, 55, 42, 21, 27, 44, 22, 52, 68, 24, 56, 73, 35, 40, 41, 60","15, 66, 56, 31, 38, 13, 14, 41, 75, 43, 5, 53, 11, 7, 27, 55, 39, 28, 6, 8, 64, 2, 12, 58, 10, 63, 24, 44, 34, 52, 47, 9, 30, 72, 33, 18, 54, 4, 17, 26, 19, 57, 45, 51, 16, 67, 49, 29, 48, 74, 59, 20, 71, 69, 61, 37, 22, 68, 1, 25, 40, 32, 46, 35, 36, 23, 42, 50, 60, 21, 70, 73, 65, 62, 3","2","13807780"
"75, 14, 39, 54, 10, 45, 23, 36, 48, 43, 5, 44, 33, 58, 59, 12, 19, 22, 9, 62, 11, 53, 1, 2, 60, 72, 50, 57, 56, 21, 25, 13, 8, 74, 40, 52, 28, 70, 66, 61, 41, 73, 38, 63, 15, 51, 42, 16, 18, 37, 31, 64, 24, 69, 6, 55, 34, 47, 46, 68, 7, 65, 67, 30, 4, 17, 26, 20, 3, 32, 29, 49, 71, 35, 27","48, 22, 19, 65, 1, 28, 44, 30, 32, 26, 25, 59, 61, 40, 27, 70, 18, 20, 71, 11, 53, 24, 60, 4, 21, 35, 49, 55, 10, 2, 72, 41, 66, 31, 38, 67, 15, 51, 39, 23, 52, 56, 43, 13, 50, 9, 12, 36, 63, 42, 62, 37, 74, 5, 73, 7, 45, 58, 47, 14, 64, 69, 33, 75, 17, 54, 8, 16, 29, 68, 46, 3, 57, 6, 34","5","13807780"
"30, 10, 31, 11, 33, 6, 46, 73, 17, 20, 62, 67, 2, 49, 51, 42, 7, 3, 47, 4, 32, 68, 75, 61, 56, 45, 39, 52, 40, 59, 38, 21, 29, 34, 28, 54, 74, 72, 18, 55, 13, 65, 43, 19, 48, 8, 71, 69, 58, 36, 1, 64, 66, 5, 44, 35, 37, 12, 23, 24, 63, 57, 15, 25, 26, 9, 60, 14, 50, 22, 70, 16, 53, 41, 27","75, 46, 45, 47, 29, 40, 30, 42, 54, 28, 8, 34, 13, 61, 19, 35, 44, 36, 22, 63, 12, 60, 31, 11, 65, 32, 72, 39, 69, 16, 1, 2, 23, 17, 52, 62, 21, 50, 14, 48, 26, 68, 27, 41, 25, 10, 66, 53, 37, 55, 73, 9, 43, 49, 74, 70, 38, 56, 57, 6, 64, 67, 18, 4, 15, 51, 71, 59, 5, 24, 33, 7, 20, 58, 3","3","13807780"
"68, 46, 9, 10, 38, 1, 28, 39, 42, 12, 40, 44, 56, 19, 29, 13, 65, 43, 34, 63, 5, 48, 62, 55, 2, 22, 23, 41, 17, 15, 67, 73, 31, 8, 58, 75, 70, 60, 11, 16, 66, 24, 18, 49, 53, 59, 45, 50, 72, 61, 64, 36, 6, 35, 4, 52, 14, 71, 7, 27, 74, 21, 20, 33, 26, 25, 69, 54, 51, 32, 3, 57, 37, 30, 47","49, 19, 47, 70, 44, 68, 59, 51, 37, 54, 11, 60, 4, 38, 39, 5, 18, 8, 46, 13, 16, 15, 45, 67, 14, 36, 32, 24, 64, 56, 74, 20, 6, 69, 35, 50, 58, 55, 65, 28, 53, 40, 63, 43, 61, 48, 7, 62, 12, 71, 75, 31, 22, 34, 9, 25, 41, 57, 33, 52, 42, 23, 72, 29, 1, 2, 10, 66, 17, 26, 30, 73, 27, 3, 21","5","13807780"
"48, 13, 42, 32, 45, 70, 29, 4, 66, 20, 56, 61, 15, 63, 11, 31, 7, 74, 17, 41, 28, 16, 54, 33, 55, 39, 65, 2, 27, 36, 19, 60, 68, 58, 12, 71, 75, 26, 30, 43, 8, 10, 1, 25, 64, 21, 18, 73, 46, 50, 49, 3, 51, 72, 6, 52, 53, 35, 69, 57, 14, 44, 59, 9, 24, 37, 62, 34, 23, 67, 47, 5, 38, 22, 40","66, 74, 45, 11, 46, 27, 40, 13, 6, 30, 25, 60, 4, 12, 26, 37, 16, 34, 49, 56, 29, 7, 36, 32, 54, 41, 71, 17, 33, 2, 67, 58, 38, 22, 55, 53, 28, 1, 57, 51, 3, 18, 61, 59, 31, 70, 52, 8, 20, 73, 68, 50, 24, 65, 48, 23, 47, 72, 42, 63, 64, 10, 35, 5, 21, 75, 39, 43, 14, 15, 9, 62, 69, 19, 44","7","13807780"
"1, 51, 3, 11, 4, 13, 17, 20, 15, 2, 26, 46, 49, 44, 25, 10, 48, 50, 69, 57, 52, 47, 40, 66, 31, 73, 53, 67, 5, 36, 18, 75, 24, 43, 9, 59, 63, 65, 58, 7, 60, 21, 41, 70, 38, 16, 27, 68, 39, 23, 61, 30, 34, 55, 74, 19, 54, 56, 6, 64, 72, 14, 22, 32, 42, 62, 71, 29, 33, 8, 28, 45, 35, 37, 12","22, 58, 54, 23, 50, 60, 67, 8, 62, 47, 2, 40, 5, 18, 49, 71, 57, 55, 11, 65, 35, 43, 34, 9, 14, 17, 3, 75, 51, 45, 70, 74, 30, 38, 19, 63, 4, 16, 64, 33, 31, 42, 56, 6, 73, 36, 46, 29, 20, 72, 27, 52, 48, 25, 28, 24, 32, 15, 10, 37, 59, 69, 66, 39, 1, 13, 26, 68, 12, 61, 53, 7, 21, 44, 41","3","13807780"
"28, 68, 50, 14, 48, 57, 13, 32, 52, 65, 45, 20, 29, 1, 22, 75, 44, 34, 12, 39, 62, 8, 58, 10, 55, 31, 27, 71, 26, 3, 69, 21, 74, 40, 66, 30, 16, 23, 36, 61, 19, 59, 51, 9, 67, 18, 70, 7, 43, 47, 60, 37, 17, 6, 53, 56, 35, 54, 49, 38, 42, 2, 73, 5, 24, 25, 15, 72, 64, 63, 11, 41, 46, 4, 33","32, 70, 39, 19, 28, 67, 43, 62, 55, 36, 22, 13, 15, 61, 20, 42, 3, 23, 47, 31, 33, 27, 16, 9, 48, 71, 24, 5, 46, 12, 17, 69, 50, 60, 53, 14, 49, 37, 51, 64, 44, 54, 34, 72, 59, 73, 26, 38, 41, 29, 21, 56, 4, 45, 18, 65, 52, 68, 66, 58, 8, 75, 6, 10, 2, 63, 57, 1, 35, 7, 30, 40, 11, 74, 25","4","13807780"
"58, 29, 32, 35, 65, 10, 50, 34, 64, 59, 75, 63, 5, 44, 6, 28, 57, 69, 19, 3, 55, 8, 62, 45, 13, 23, 66, 36, 51, 22, 14, 74, 60, 18, 15, 39, 56, 26, 72, 48, 46, 31, 25, 49, 1, 20, 40, 21, 53, 70, 47, 12, 16, 30, 67, 27, 41, 68, 73, 24, 54, 4, 61, 43, 37, 17, 2, 38, 52, 42, 9, 11, 33, 7, 71","66, 5, 43, 48, 6, 54, 31, 46, 60, 64, 19, 3, 68, 73, 37, 23, 18, 29, 2, 74, 70, 13, 27, 41, 62, 32, 21, 75, 49, 9, 8, 71, 1, 24, 39, 53, 20, 59, 55, 35, 36, 42, 22, 7, 51, 17, 52, 69, 45, 34, 65, 30, 26, 72, 56, 33, 14, 38, 57, 25, 15, 12, 58, 50, 63, 47, 10, 44, 28, 67, 4, 16, 40, 61, 11","2","13807780"
"5, 50, 44, 51, 26, 67, 37, 27, 39, 15, 34, 57, 6, 24, 68, 54, 8, 4, 22, 23, 70, 47, 1, 69, 62, 71, 55, 63, 28, 36, 42, 9, 73, 3, 20, 48, 38, 46, 59, 41, 49, 18, 74, 72, 53, 64, 2, 43, 31, 19, 52, 7, 29, 75, 21, 61, 58, 45, 60, 56, 10, 32, 12, 66, 35, 13, 16, 33, 17, 65, 30, 25, 14, 40, 11","13, 43, 33, 42, 67, 12, 38, 50, 46, 65, 66, 70, 3, 60, 57, 18, 41, 69, 20, 54, 56, 59, 52, 25, 29, 53, 5, 21, 37, 11, 51, 47, 7, 73, 1, 74, 19, 27, 35, 68, 24, 14, 55, 2, 22, 9, 61, 64, 26, 45, 30, 15, 17, 62, 39, 72, 36, 10, 31, 48, 75, 4, 34, 32, 16, 6, 58, 63, 49, 44, 40, 8, 28, 71, 23","4","13807780"
"31, 70, 12, 71, 35, 69, 40, 56, 37, 38, 65, 63, 59, 27, 58, 43, 10, 14, 67, 54, 6, 42, 17, 15, 48, 20, 66, 45, 24, 49, 60, 68, 52, 51, 30, 41, 55, 46, 13, 16, 22, 7, 29, 1, 72, 64, 50, 4, 2, 53, 36, 34, 26, 28, 33, 75, 57, 74, 18, 47, 23, 5, 19, 61, 62, 39, 9, 73, 32, 8, 44, 21, 3, 11, 25","16, 57, 54, 39, 13, 71, 23, 33, 12, 66, 72, 75, 60, 14, 7, 58, 43, 27, 25, 3, 2, 51, 6, 4, 59, 73, 44, 52, 40, 46, 74, 53, 32, 34, 37, 28, 15, 9, 29, 45, 38, 68, 56, 50, 1, 20, 70, 47, 26, 11, 30, 42, 5, 69, 19, 41, 61, 36, 65, 21, 35, 8, 22, 48, 64, 67, 17, 31, 10, 63, 24, 55, 62, 49, 18","5","13807780"
"15, 27, 3, 28, 10, 55, 25, 5, 29, 22, 4, 7, 54, 74, 67, 61, 6, 72, 32, 59, 53, 44, 33, 24, 63, 57, 71, 45, 39, 11, 65, 48, 21, 46, 36, 73, 56, 38, 12, 16, 49, 52, 40, 26, 60, 37, 34, 35, 14, 30, 17, 70, 58, 19, 51, 50, 42, 64, 8, 20, 9, 47, 68, 1, 66, 41, 2, 23, 18, 62, 31, 13, 69, 75, 43","16, 57, 53, 47, 59, 34, 68, 12, 3, 52, 45, 74, 60, 28, 54, 11, 39, 46, 9, 69, 58, 7, 71, 18, 44, 49, 72, 48, 5, 42, 41, 10, 24, 20, 8, 51, 19, 6, 30, 32, 23, 67, 50, 40, 43, 65, 17, 33, 63, 35, 22, 64, 1, 37, 70, 36, 29, 14, 13, 31, 25, 55, 2, 56, 62, 61, 73, 66, 38, 26, 21, 75, 15, 4, 27","3","13807780"
"34, 52, 67, 21, 38, 58, 41, 15, 37, 24, 56, 51, 72, 48, 4, 31, 47, 8, 11, 63, 6, 71, 28, 68, 60, 35, 30, 7, 5, 75, 14, 45, 42, 13, 17, 23, 20, 2, 36, 18, 1, 53, 16, 40, 27, 12, 39, 64, 62, 73, 50, 61, 74, 10, 49, 25, 32, 55, 22, 3, 19, 57, 65, 70, 46, 33, 59, 29, 26, 54, 44, 69, 66, 9, 43","63, 39, 16, 43, 35, 71, 73, 3, 65, 29, 62, 60, 74, 17, 53, 41, 50, 51, 12, 40, 22, 34, 75, 13, 58, 55, 14, 37, 72, 64, 68, 2, 54, 59, 15, 25, 19, 49, 56, 27, 5, 18, 28, 47, 38, 57, 48, 9, 70, 7, 30, 45, 42, 24, 36, 66, 33, 31, 26, 4, 21, 6, 44, 61, 69, 46, 1, 10, 52, 32, 8, 20, 11, 67, 23","4","13807780"
"43, 58, 34, 6, 44, 68, 26, 72, 16, 14, 15, 56, 40, 38, 39, 8, 37, 49, 75, 54, 46, 64, 35, 70, 32, 60, 22, 71, 11, 30, 7, 9, 20, 3, 48, 63, 27, 61, 19, 53, 28, 29, 21, 67, 1, 23, 10, 13, 18, 69, 55, 2, 66, 25, 41, 33, 74, 4, 24, 65, 51, 50, 59, 73, 5, 57, 45, 12, 31, 52, 62, 42, 36, 47, 17","21, 57, 31, 73, 67, 43, 38, 11, 25, 50, 48, 17, 33, 3, 65, 45, 16, 23, 59, 63, 12, 58, 28, 40, 6, 24, 9, 2, 42, 4, 51, 53, 54, 56, 27, 69, 37, 32, 26, 36, 22, 72, 62, 10, 30, 14, 60, 55, 71, 61, 8, 39, 7, 19, 66, 70, 15, 75, 47, 46, 20, 41, 35, 18, 49, 5, 1, 34, 52, 29, 74, 13, 64, 68, 44","3","13807780"
"26, 66, 33, 40, 22, 36, 5, 52, 32, 6, 10, 53, 24, 25, 15, 57, 75, 20, 23, 69, 7, 8, 1, 67, 41, 12, 47, 11, 45, 19, 60, 73, 35, 74, 54, 13, 14, 65, 59, 50, 31, 61, 34, 56, 4, 27, 48, 28, 3, 29, 72, 46, 21, 63, 55, 49, 42, 38, 30, 17, 9, 58, 37, 39, 68, 71, 64, 62, 70, 51, 18, 43, 2, 44, 16","2, 38, 31, 6, 24, 48, 57, 3, 62, 52, 66, 37, 7, 58, 51, 14, 71, 35, 72, 56, 45, 10, 50, 5, 74, 4, 27, 55, 64, 36, 39, 75, 60, 13, 67, 63, 32, 17, 43, 19, 33, 8, 65, 44, 23, 20, 34, 30, 46, 12, 61, 49, 53, 18, 9, 1, 47, 59, 40, 15, 29, 68, 16, 28, 11, 73, 21, 41, 22, 69, 25, 54, 26, 70, 42","5","13807780"
"4, 12, 9, 65, 11, 10, 30, 25, 45, 37, 19, 73, 66, 46, 21, 72, 38, 52, 58, 56, 33, 74, 14, 20, 42, 63, 55, 34, 7, 68, 36, 5, 48, 28, 64, 43, 57, 50, 1, 24, 44, 16, 32, 61, 3, 60, 26, 71, 18, 23, 40, 13, 15, 2, 67, 62, 8, 39, 22, 31, 53, 75, 69, 51, 49, 29, 47, 54, 35, 6, 27, 59, 70, 41, 17","75, 27, 53, 18, 60, 72, 22, 37, 3, 58, 30, 35, 69, 25, 63, 51, 28, 44, 48, 7, 67, 68, 17, 29, 38, 10, 1, 57, 40, 55, 31, 15, 9, 71, 39, 23, 47, 64, 49, 26, 66, 6, 42, 24, 74, 70, 19, 54, 36, 61, 8, 11, 32, 41, 34, 12, 73, 4, 20, 65, 43, 62, 33, 14, 59, 13, 45, 46, 2, 50, 5, 16, 56, 21, 52","2","13807780"
"35, 3, 72, 28, 11, 30, 45, 25, 61, 50, 66, 6, 32, 1, 71, 31, 33, 37, 7, 19, 41, 18, 24, 8, 4, 27, 46, 34, 23, 56, 16, 43, 57, 58, 48, 75, 49, 65, 67, 44, 38, 70, 29, 5, 12, 51, 9, 69, 14, 47, 74, 13, 26, 42, 40, 52, 54, 20, 15, 17, 10, 53, 22, 55, 73, 64, 62, 36, 2, 21, 68, 59, 63, 39, 60","23, 4, 58, 45, 47, 6, 66, 52, 60, 65, 26, 56, 19, 29, 24, 55, 30, 35, 36, 25, 17, 43, 69, 11, 21, 62, 16, 7, 18, 59, 70, 14, 39, 12, 3, 37, 31, 74, 40, 57, 1, 75, 64, 49, 10, 34, 42, 15, 41, 9, 48, 33, 72, 61, 13, 32, 50, 44, 22, 46, 20, 63, 67, 5, 8, 51, 73, 28, 68, 38, 53, 2, 71, 54, 27","6","13807780"
"44, 41, 28, 9, 16, 2, 33, 68, 12, 14, 55, 37, 1, 35, 53, 31, 64, 36, 4, 45, 23, 69, 72, 32, 48, 34, 74, 17, 38, 8, 73, 56, 65, 20, 18, 52, 40, 7, 46, 25, 58, 24, 39, 11, 19, 50, 70, 6, 63, 71, 59, 60, 43, 47, 49, 3, 42, 54, 29, 13, 26, 30, 66, 27, 15, 22, 10, 62, 61, 67, 57, 21, 5, 75, 51","42, 52, 63, 17, 23, 19, 29, 58, 28, 35, 48, 41, 34, 22, 64, 3, 30, 6, 5, 11, 4, 10, 53, 7, 72, 26, 16, 62, 8, 67, 68, 40, 12, 73, 21, 71, 27, 45, 36, 44, 33, 43, 31, 25, 47, 74, 39, 51, 37, 15, 75, 18, 70, 54, 69, 38, 66, 24, 13, 14, 56, 65, 49, 60, 50, 32, 55, 61, 46, 2, 9, 57, 20, 1, 59","3","13807780"
"57, 23, 48, 18, 39, 10, 50, 32, 3, 46, 28, 41, 54, 9, 37, 40, 56, 71, 64, 62, 52, 1, 67, 30, 5, 31, 75, 6, 59, 70, 53, 7, 65, 12, 15, 74, 42, 73, 63, 25, 29, 43, 69, 49, 35, 19, 51, 55, 45, 34, 26, 21, 27, 36, 47, 24, 60, 61, 22, 33, 8, 58, 16, 2, 66, 44, 11, 38, 17, 13, 68, 4, 20, 72, 14","36, 47, 69, 16, 66, 64, 54, 12, 51, 61, 23, 63, 57, 37, 19, 24, 34, 46, 25, 55, 26, 15, 72, 35, 17, 18, 3, 67, 73, 1, 42, 62, 75, 33, 22, 48, 58, 50, 10, 4, 28, 2, 38, 39, 71, 70, 7, 29, 40, 68, 14, 56, 74, 59, 43, 27, 5, 52, 6, 9, 65, 49, 45, 20, 60, 41, 31, 30, 32, 53, 21, 8, 11, 13, 44","4","13807780"
"66, 74, 60, 4, 40, 6, 44, 14, 73, 19, 58, 36, 46, 38, 50, 35, 37, 56, 48, 68, 34, 20, 2, 15, 54, 7, 63, 16, 26, 67, 3, 17, 42, 52, 28, 65, 8, 18, 25, 11, 27, 13, 10, 64, 41, 55, 72, 21, 59, 23, 53, 51, 30, 70, 45, 32, 31, 69, 5, 22, 49, 43, 71, 9, 24, 61, 12, 1, 47, 39, 75, 33, 29, 62, 57","75, 68, 12, 42, 31, 16, 49, 1, 24, 37, 27, 20, 66, 57, 65, 47, 36, 71, 39, 41, 7, 30, 74, 32, 34, 4, 48, 64, 43, 9, 53, 56, 55, 22, 25, 17, 21, 45, 28, 15, 51, 60, 14, 40, 58, 69, 46, 29, 19, 62, 50, 44, 67, 72, 11, 73, 13, 63, 2, 10, 38, 8, 23, 18, 5, 52, 3, 26, 54, 35, 59, 61, 6, 33, 70","4","13807780"
