"sigma_o","sigma_x","Number of Components","Seed"
"64, 76, 57, 63, 88, 80, 15, 82, 43, 52, 72, 85, 89, 84, 91, 99, 9, 14, 37, 87, 73, 16, 22, 60, 20, 58, 86, 75, 5, 81, 11, 70, 71, 10, 34, 69, 17, 36, 53, 21, 78, 44, 67, 50, 48, 3, 12, 55, 51, 59, 24, 100, 92, 97, 29, 38, 18, 6, 49, 19, 28, 23, 31, 74, 2, 35, 1, 90, 27, 79, 62, 77, 26, 66, 4, 30, 94, 61, 68, 33, 83, 41, 46, 39, 56, 47, 32, 42, 40, 54, 13, 96, 8, 93, 25, 95, 45, 65, 98, 7","49, 86, 73, 78, 87, 61, 68, 81, 72, 7, 79, 59, 30, 4, 38, 55, 26, 42, 5, 82, 93, 90, 3, 43, 28, 70, 29, 14, 98, 97, 67, 40, 24, 1, 91, 83, 53, 60, 17, 44, 66, 46, 58, 48, 52, 37, 36, 20, 39, 31, 75, 2, 35, 71, 45, 6, 15, 76, 92, 89, 9, 18, 94, 69, 80, 57, 77, 8, 63, 47, 11, 41, 21, 95, 64, 54, 10, 84, 23, 34, 56, 51, 62, 74, 22, 96, 27, 16, 25, 50, 100, 99, 88, 85, 32, 13, 12, 33, 19, 65","4","16581669"
"6, 76, 9, 82, 35, 83, 57, 88, 81, 24, 28, 93, 11, 18, 22, 42, 23, 56, 62, 15, 80, 34, 21, 17, 99, 29, 38, 12, 2, 36, 16, 41, 13, 40, 71, 54, 61, 100, 95, 31, 25, 78, 33, 19, 30, 89, 70, 66, 94, 3, 64, 45, 43, 20, 52, 60, 79, 55, 37, 44, 46, 5, 27, 7, 90, 73, 77, 59, 4, 72, 84, 74, 49, 47, 26, 97, 53, 10, 58, 50, 51, 85, 8, 87, 98, 91, 32, 1, 86, 67, 63, 14, 75, 69, 96, 48, 65, 68, 39, 92","37, 3, 38, 5, 63, 89, 98, 92, 56, 78, 45, 79, 47, 36, 7, 96, 48, 20, 40, 84, 86, 27, 11, 18, 65, 42, 75, 6, 13, 74, 49, 23, 97, 61, 35, 88, 95, 30, 21, 66, 87, 52, 59, 51, 33, 39, 34, 32, 43, 94, 9, 41, 80, 58, 81, 2, 44, 70, 50, 69, 83, 73, 85, 91, 10, 4, 100, 55, 19, 64, 29, 28, 12, 54, 24, 68, 67, 60, 72, 26, 25, 57, 62, 15, 31, 76, 22, 99, 8, 1, 53, 77, 17, 71, 90, 82, 46, 16, 93, 14","3","16581669"
"76, 64, 87, 43, 17, 42, 16, 44, 29, 49, 99, 11, 73, 86, 62, 71, 15, 94, 25, 41, 2, 18, 95, 85, 13, 78, 7, 27, 92, 70, 79, 68, 61, 56, 14, 59, 91, 28, 48, 77, 20, 96, 74, 88, 54, 9, 1, 33, 72, 100, 90, 21, 46, 40, 50, 45, 4, 93, 35, 8, 30, 22, 10, 55, 89, 23, 37, 63, 5, 57, 98, 31, 47, 19, 24, 39, 67, 80, 75, 84, 32, 58, 52, 36, 81, 83, 53, 34, 69, 38, 51, 97, 60, 6, 82, 3, 12, 65, 66, 26","63, 45, 59, 57, 1, 87, 100, 15, 64, 89, 14, 2, 93, 37, 47, 31, 96, 85, 60, 21, 66, 39, 52, 73, 65, 8, 33, 9, 41, 58, 38, 90, 43, 29, 79, 92, 5, 49, 74, 82, 50, 84, 35, 76, 99, 17, 25, 42, 86, 18, 30, 28, 48, 4, 36, 26, 91, 20, 95, 34, 32, 81, 12, 56, 61, 24, 51, 70, 16, 97, 7, 62, 77, 71, 23, 13, 54, 44, 22, 46, 88, 40, 3, 68, 19, 11, 6, 72, 94, 80, 98, 83, 10, 53, 55, 27, 78, 75, 67, 69","4","16581669"
"37, 88, 17, 24, 85, 68, 99, 76, 4, 100, 56, 44, 46, 78, 14, 95, 18, 33, 5, 98, 40, 53, 73, 94, 21, 34, 74, 48, 58, 35, 28, 19, 69, 8, 23, 65, 31, 39, 55, 80, 43, 62, 6, 45, 38, 82, 67, 26, 86, 32, 42, 29, 16, 91, 93, 30, 47, 90, 3, 64, 54, 66, 59, 83, 61, 7, 77, 51, 96, 70, 9, 75, 41, 36, 71, 10, 22, 97, 15, 13, 72, 63, 79, 57, 25, 49, 50, 60, 89, 2, 92, 52, 81, 11, 87, 27, 12, 84, 1, 20","87, 20, 10, 18, 46, 75, 92, 53, 96, 40, 11, 45, 62, 14, 50, 16, 8, 84, 93, 29, 97, 68, 89, 21, 91, 60, 4, 36, 65, 2, 23, 76, 3, 44, 26, 28, 41, 64, 25, 24, 35, 12, 66, 78, 6, 94, 88, 57, 99, 80, 67, 52, 72, 27, 79, 9, 83, 55, 30, 70, 22, 15, 7, 95, 100, 61, 56, 98, 81, 1, 48, 38, 69, 47, 42, 71, 90, 59, 33, 74, 58, 51, 86, 17, 49, 54, 34, 19, 31, 5, 85, 82, 32, 39, 73, 37, 63, 77, 13, 43","4","16581669"
"72, 67, 77, 68, 36, 88, 6, 82, 46, 98, 8, 31, 24, 90, 58, 2, 39, 62, 5, 86, 17, 40, 11, 16, 42, 91, 14, 44, 7, 45, 65, 63, 99, 52, 48, 15, 64, 21, 33, 97, 35, 18, 25, 71, 95, 37, 76, 92, 50, 32, 19, 53, 70, 79, 61, 96, 47, 34, 22, 51, 84, 80, 49, 43, 100, 60, 54, 10, 83, 13, 66, 1, 57, 23, 94, 69, 4, 59, 38, 29, 30, 85, 73, 78, 75, 12, 89, 87, 26, 55, 3, 41, 20, 81, 74, 56, 27, 9, 28, 93","11, 92, 18, 54, 97, 100, 20, 23, 98, 33, 79, 72, 37, 4, 39, 68, 87, 53, 66, 62, 48, 25, 89, 93, 43, 80, 38, 24, 95, 34, 83, 71, 6, 61, 81, 3, 35, 64, 5, 42, 17, 40, 2, 70, 51, 88, 8, 86, 21, 31, 59, 56, 69, 91, 57, 75, 30, 50, 44, 27, 36, 32, 1, 67, 78, 74, 99, 82, 49, 28, 46, 90, 22, 84, 12, 52, 14, 41, 19, 76, 16, 94, 77, 26, 63, 85, 29, 60, 45, 58, 47, 7, 9, 96, 10, 55, 15, 73, 13, 65","8","16581669"
"30, 16, 37, 92, 69, 17, 46, 35, 21, 59, 74, 91, 15, 76, 66, 18, 50, 90, 63, 96, 31, 58, 53, 87, 49, 97, 95, 12, 40, 86, 100, 34, 25, 98, 6, 48, 26, 65, 44, 36, 7, 22, 83, 82, 78, 75, 4, 70, 81, 62, 23, 32, 84, 89, 29, 2, 13, 11, 52, 54, 88, 47, 42, 3, 10, 67, 85, 24, 20, 33, 27, 1, 71, 56, 61, 94, 80, 93, 60, 19, 55, 41, 51, 14, 68, 77, 72, 38, 43, 57, 64, 99, 8, 73, 5, 79, 39, 28, 45, 9","53, 35, 31, 28, 98, 43, 66, 44, 41, 3, 4, 5, 22, 36, 10, 19, 24, 80, 83, 18, 60, 6, 49, 42, 29, 15, 81, 64, 65, 17, 94, 13, 38, 9, 75, 97, 77, 85, 93, 88, 76, 32, 50, 25, 20, 74, 84, 34, 79, 96, 86, 2, 68, 69, 92, 91, 40, 90, 11, 26, 59, 99, 37, 100, 78, 16, 33, 63, 71, 67, 21, 70, 14, 1, 62, 52, 39, 46, 73, 8, 30, 55, 56, 89, 27, 82, 54, 12, 48, 51, 95, 23, 45, 61, 47, 58, 57, 72, 87, 7","5","16581669"
"27, 36, 20, 16, 74, 18, 26, 100, 71, 64, 7, 87, 39, 12, 46, 91, 79, 53, 10, 63, 60, 68, 31, 33, 14, 35, 81, 90, 22, 78, 23, 86, 75, 62, 56, 43, 97, 24, 85, 30, 25, 21, 94, 50, 45, 19, 8, 1, 2, 42, 17, 57, 52, 88, 72, 84, 99, 40, 54, 47, 41, 58, 28, 37, 55, 93, 51, 49, 73, 5, 3, 44, 6, 70, 82, 95, 69, 13, 66, 38, 61, 96, 65, 83, 76, 11, 32, 29, 48, 98, 34, 4, 59, 67, 77, 9, 92, 15, 80, 89","44, 25, 56, 26, 5, 1, 19, 98, 61, 87, 28, 80, 21, 83, 77, 85, 73, 62, 67, 95, 65, 79, 97, 10, 3, 89, 18, 82, 74, 48, 24, 33, 29, 49, 86, 72, 100, 39, 60, 13, 16, 51, 63, 54, 71, 90, 47, 96, 81, 30, 76, 70, 53, 40, 23, 93, 41, 27, 78, 34, 12, 22, 42, 7, 52, 84, 35, 88, 20, 6, 59, 64, 9, 37, 94, 50, 8, 68, 15, 14, 92, 38, 2, 46, 55, 99, 75, 58, 17, 31, 45, 57, 69, 36, 66, 43, 91, 4, 11, 32","5","16581669"
"69, 46, 15, 97, 18, 37, 45, 54, 33, 67, 70, 20, 9, 77, 68, 91, 16, 84, 61, 53, 1, 10, 87, 32, 79, 40, 52, 90, 57, 30, 39, 62, 56, 98, 71, 26, 24, 48, 19, 8, 89, 28, 75, 34, 59, 60, 78, 55, 50, 21, 100, 51, 94, 83, 47, 88, 80, 3, 25, 82, 65, 44, 4, 63, 93, 7, 81, 27, 64, 2, 31, 36, 14, 17, 72, 96, 85, 66, 23, 58, 43, 73, 12, 99, 49, 42, 92, 41, 76, 11, 74, 6, 22, 86, 95, 29, 13, 5, 35, 38","32, 14, 33, 84, 28, 73, 44, 37, 11, 2, 9, 8, 69, 74, 34, 41, 58, 87, 31, 71, 77, 17, 92, 97, 26, 72, 80, 48, 4, 99, 67, 3, 6, 53, 88, 93, 47, 16, 59, 20, 85, 22, 94, 79, 43, 83, 64, 40, 82, 52, 70, 24, 62, 50, 89, 78, 63, 76, 86, 75, 98, 5, 61, 90, 1, 65, 36, 49, 10, 91, 25, 68, 54, 23, 12, 35, 95, 56, 13, 51, 29, 27, 46, 57, 96, 60, 66, 39, 19, 38, 42, 15, 7, 55, 30, 81, 18, 45, 21, 100","7","16581669"
"81, 40, 96, 79, 21, 47, 30, 35, 11, 75, 12, 89, 58, 98, 37, 23, 5, 8, 25, 19, 66, 28, 3, 52, 32, 6, 9, 99, 7, 93, 74, 87, 18, 15, 86, 82, 41, 4, 72, 44, 71, 60, 53, 76, 73, 34, 80, 62, 65, 46, 22, 69, 68, 17, 2, 1, 56, 14, 33, 20, 67, 49, 85, 59, 42, 24, 27, 26, 36, 88, 61, 83, 13, 16, 43, 63, 45, 77, 97, 31, 78, 38, 50, 90, 70, 39, 64, 100, 91, 48, 10, 51, 84, 55, 95, 57, 54, 92, 29, 94","61, 90, 37, 33, 62, 6, 34, 25, 44, 41, 23, 46, 96, 13, 8, 97, 73, 57, 36, 16, 79, 39, 19, 21, 14, 64, 58, 67, 65, 54, 69, 77, 76, 72, 22, 50, 81, 94, 11, 87, 55, 70, 92, 84, 99, 15, 52, 20, 42, 1, 38, 88, 82, 83, 51, 12, 10, 7, 80, 89, 45, 35, 49, 40, 48, 18, 93, 91, 17, 31, 66, 47, 2, 86, 24, 43, 68, 60, 59, 4, 74, 26, 78, 71, 85, 32, 100, 9, 63, 53, 98, 95, 3, 29, 27, 30, 75, 28, 5, 56","4","16581669"
"33, 95, 63, 80, 13, 76, 17, 98, 25, 14, 69, 57, 89, 96, 77, 47, 26, 74, 72, 30, 84, 99, 23, 49, 37, 21, 75, 16, 78, 58, 53, 42, 62, 87, 83, 1, 9, 29, 8, 79, 24, 5, 56, 7, 38, 61, 82, 70, 45, 11, 4, 94, 73, 3, 46, 20, 31, 18, 52, 86, 64, 12, 100, 97, 34, 50, 88, 54, 51, 66, 41, 92, 22, 59, 90, 43, 35, 6, 19, 10, 93, 81, 55, 28, 40, 36, 68, 67, 32, 60, 65, 27, 91, 2, 44, 71, 39, 15, 48, 85","35, 41, 26, 81, 24, 19, 5, 30, 72, 51, 61, 48, 10, 31, 73, 66, 58, 55, 45, 38, 6, 88, 33, 22, 94, 8, 64, 71, 47, 98, 62, 32, 87, 44, 96, 79, 59, 90, 37, 78, 57, 9, 43, 54, 91, 15, 80, 63, 65, 34, 53, 49, 70, 86, 77, 14, 67, 69, 28, 17, 76, 99, 89, 21, 7, 16, 100, 68, 36, 18, 85, 1, 2, 27, 20, 23, 39, 40, 3, 29, 50, 12, 13, 93, 60, 25, 11, 83, 56, 74, 97, 84, 4, 52, 75, 46, 82, 95, 42, 92","4","16581669"
"39, 12, 25, 61, 4, 13, 41, 38, 71, 50, 74, 21, 64, 32, 72, 16, 29, 30, 68, 57, 63, 59, 1, 55, 5, 99, 89, 77, 24, 9, 8, 86, 88, 84, 26, 96, 18, 58, 83, 36, 53, 11, 3, 46, 79, 73, 19, 90, 75, 33, 23, 95, 94, 60, 31, 34, 42, 14, 48, 82, 54, 35, 78, 45, 40, 2, 87, 17, 65, 51, 91, 97, 98, 37, 92, 62, 28, 27, 81, 80, 70, 52, 10, 20, 67, 49, 56, 93, 7, 15, 22, 100, 69, 47, 6, 85, 76, 44, 43, 66","98, 96, 42, 6, 84, 74, 50, 80, 3, 22, 20, 2, 8, 97, 86, 40, 83, 79, 75, 37, 32, 25, 91, 66, 48, 4, 29, 90, 11, 71, 49, 69, 35, 17, 27, 95, 45, 10, 55, 53, 15, 58, 81, 72, 47, 62, 94, 31, 57, 88, 26, 16, 73, 13, 1, 39, 46, 23, 34, 52, 19, 59, 33, 56, 44, 5, 30, 38, 43, 82, 68, 77, 51, 54, 100, 89, 67, 99, 9, 24, 93, 64, 70, 12, 92, 78, 85, 28, 60, 61, 65, 63, 14, 87, 18, 7, 21, 36, 76, 41","4","16581669"
"1, 13, 55, 11, 82, 70, 84, 65, 18, 44, 67, 60, 79, 51, 99, 27, 14, 81, 58, 56, 75, 37, 54, 21, 49, 41, 92, 16, 42, 62, 50, 83, 39, 52, 76, 69, 45, 73, 9, 24, 17, 4, 43, 86, 38, 5, 57, 95, 34, 93, 23, 28, 2, 10, 15, 26, 77, 20, 100, 72, 89, 74, 33, 19, 6, 22, 96, 78, 46, 25, 97, 40, 36, 61, 29, 47, 7, 8, 31, 98, 53, 91, 64, 48, 85, 88, 68, 63, 94, 59, 35, 90, 32, 87, 71, 66, 30, 3, 80, 12","62, 43, 35, 32, 19, 48, 26, 9, 56, 36, 68, 27, 69, 89, 90, 72, 25, 12, 28, 5, 47, 29, 94, 93, 41, 6, 80, 59, 11, 77, 64, 13, 51, 10, 79, 66, 17, 2, 44, 87, 63, 84, 21, 52, 39, 55, 7, 1, 40, 76, 53, 46, 96, 33, 74, 71, 45, 67, 54, 37, 70, 86, 31, 73, 15, 98, 20, 95, 65, 8, 50, 81, 88, 22, 14, 58, 85, 57, 83, 91, 16, 18, 92, 75, 24, 42, 49, 23, 30, 97, 34, 82, 100, 38, 3, 4, 61, 99, 60, 78","2","16581669"
"63, 70, 2, 25, 78, 20, 34, 77, 10, 17, 30, 58, 82, 46, 1, 73, 16, 97, 94, 28, 80, 8, 56, 13, 85, 91, 35, 69, 83, 75, 50, 18, 12, 26, 44, 65, 90, 71, 76, 32, 40, 57, 79, 81, 23, 68, 36, 43, 95, 100, 15, 48, 96, 74, 39, 14, 84, 86, 27, 87, 19, 6, 42, 66, 93, 98, 22, 21, 47, 67, 53, 61, 45, 64, 24, 29, 7, 5, 52, 3, 60, 62, 88, 72, 89, 38, 31, 51, 9, 11, 4, 54, 99, 33, 55, 41, 37, 49, 92, 59","46, 11, 24, 55, 91, 86, 79, 48, 64, 49, 93, 4, 76, 30, 16, 27, 58, 60, 47, 77, 65, 10, 28, 39, 19, 51, 42, 95, 92, 54, 6, 99, 90, 83, 35, 33, 68, 78, 29, 45, 59, 38, 14, 36, 44, 98, 57, 25, 80, 40, 61, 8, 63, 41, 43, 53, 62, 23, 66, 17, 21, 97, 1, 81, 3, 22, 75, 34, 82, 87, 32, 89, 56, 26, 37, 85, 67, 2, 84, 31, 88, 71, 15, 7, 20, 69, 13, 100, 50, 94, 73, 12, 72, 74, 18, 9, 96, 5, 52, 70","4","16581669"
"56, 50, 5, 4, 85, 58, 22, 45, 35, 34, 25, 87, 82, 44, 38, 90, 30, 99, 74, 27, 33, 19, 31, 67, 96, 63, 39, 15, 8, 86, 61, 11, 53, 3, 23, 60, 80, 54, 83, 52, 36, 41, 69, 46, 81, 48, 20, 17, 29, 28, 76, 55, 12, 43, 89, 14, 88, 78, 59, 93, 1, 70, 26, 24, 13, 10, 72, 73, 71, 47, 92, 91, 16, 40, 42, 2, 32, 95, 100, 51, 97, 6, 62, 18, 49, 98, 79, 77, 84, 68, 65, 75, 57, 21, 94, 7, 37, 9, 66, 64","51, 21, 92, 54, 17, 66, 28, 75, 59, 9, 100, 67, 97, 56, 82, 23, 85, 40, 2, 63, 44, 60, 42, 13, 79, 88, 55, 45, 53, 11, 76, 68, 41, 6, 22, 14, 47, 18, 1, 99, 15, 35, 78, 83, 98, 70, 81, 74, 33, 73, 50, 80, 32, 89, 48, 46, 24, 93, 7, 16, 26, 57, 91, 69, 34, 52, 36, 71, 84, 30, 29, 49, 31, 4, 43, 12, 19, 96, 20, 61, 3, 72, 25, 10, 39, 38, 77, 87, 64, 65, 90, 27, 94, 58, 95, 8, 5, 37, 86, 62","4","16581669"
"9, 10, 20, 77, 44, 25, 55, 72, 89, 3, 59, 97, 34, 48, 58, 51, 14, 4, 31, 66, 18, 82, 8, 83, 67, 93, 69, 92, 6, 85, 17, 57, 70, 90, 86, 71, 11, 63, 38, 96, 33, 98, 88, 7, 50, 37, 29, 40, 78, 64, 27, 21, 30, 99, 76, 28, 49, 19, 56, 65, 60, 73, 35, 80, 2, 5, 84, 75, 15, 74, 32, 68, 26, 95, 42, 1, 87, 53, 23, 46, 39, 41, 12, 45, 22, 13, 91, 62, 100, 54, 47, 94, 61, 16, 24, 79, 43, 52, 36, 81","71, 20, 50, 80, 65, 68, 54, 61, 62, 48, 94, 52, 78, 88, 45, 33, 91, 7, 63, 14, 92, 75, 69, 15, 87, 5, 23, 66, 57, 86, 11, 24, 85, 96, 53, 25, 73, 3, 40, 34, 9, 16, 49, 59, 4, 38, 67, 2, 27, 81, 41, 12, 58, 13, 30, 60, 82, 97, 72, 56, 29, 39, 8, 36, 83, 31, 70, 19, 17, 51, 90, 42, 1, 44, 93, 22, 21, 74, 26, 47, 89, 43, 32, 99, 98, 95, 37, 76, 84, 28, 77, 64, 79, 6, 10, 35, 100, 55, 18, 46","2","16581669"
"86, 25, 54, 72, 36, 42, 2, 6, 56, 71, 15, 77, 80, 43, 96, 38, 67, 68, 57, 4, 55, 13, 45, 24, 78, 70, 60, 49, 76, 41, 73, 51, 11, 3, 20, 10, 53, 14, 100, 98, 8, 28, 87, 7, 32, 19, 40, 65, 37, 33, 82, 9, 26, 64, 81, 74, 88, 66, 52, 39, 84, 1, 17, 50, 34, 12, 91, 30, 48, 85, 89, 23, 90, 61, 16, 62, 58, 5, 47, 94, 83, 29, 22, 18, 97, 92, 31, 35, 59, 46, 99, 44, 21, 79, 93, 95, 75, 27, 69, 63","6, 16, 59, 70, 80, 4, 26, 44, 42, 95, 14, 29, 85, 56, 82, 52, 36, 30, 2, 37, 49, 54, 90, 87, 23, 13, 9, 53, 99, 17, 50, 73, 100, 11, 41, 19, 88, 47, 75, 25, 33, 91, 92, 60, 83, 5, 89, 79, 7, 34, 66, 78, 40, 15, 51, 65, 20, 96, 24, 81, 38, 43, 71, 32, 68, 55, 27, 76, 31, 57, 64, 48, 72, 35, 97, 61, 18, 8, 69, 58, 84, 3, 67, 21, 98, 39, 46, 77, 62, 94, 10, 45, 28, 74, 86, 22, 63, 1, 12, 93","8","16581669"
"76, 38, 34, 73, 56, 10, 45, 25, 85, 12, 82, 44, 32, 54, 33, 47, 23, 6, 59, 65, 57, 77, 70, 7, 17, 21, 62, 43, 94, 4, 14, 28, 41, 31, 37, 9, 49, 46, 68, 67, 93, 18, 27, 15, 55, 75, 81, 22, 42, 8, 64, 87, 92, 19, 96, 20, 99, 1, 71, 69, 29, 36, 74, 26, 83, 48, 91, 95, 61, 98, 11, 13, 63, 40, 50, 51, 66, 86, 80, 88, 100, 3, 52, 84, 39, 78, 2, 90, 5, 72, 24, 53, 30, 35, 89, 79, 58, 16, 97, 60","70, 83, 48, 92, 95, 68, 71, 42, 8, 94, 69, 41, 64, 91, 97, 34, 61, 90, 86, 26, 33, 93, 14, 60, 58, 46, 35, 18, 37, 38, 87, 54, 55, 24, 100, 49, 7, 43, 67, 11, 39, 66, 3, 98, 13, 51, 21, 59, 57, 19, 23, 62, 53, 99, 47, 10, 5, 44, 65, 1, 28, 27, 63, 89, 88, 40, 52, 82, 20, 81, 15, 96, 25, 31, 75, 32, 50, 72, 9, 12, 85, 17, 74, 22, 56, 80, 16, 2, 77, 76, 30, 6, 79, 73, 84, 78, 29, 36, 45, 4","3","16581669"
"65, 89, 30, 37, 29, 82, 32, 84, 16, 60, 59, 99, 78, 80, 72, 67, 85, 6, 83, 64, 93, 48, 53, 86, 87, 2, 19, 3, 5, 41, 35, 26, 79, 12, 14, 49, 23, 61, 34, 18, 45, 71, 39, 25, 74, 91, 95, 50, 94, 28, 54, 20, 77, 98, 8, 66, 81, 58, 24, 44, 62, 42, 63, 51, 97, 73, 31, 68, 69, 9, 7, 88, 11, 38, 22, 47, 90, 4, 70, 15, 10, 75, 13, 52, 92, 96, 40, 76, 21, 100, 43, 1, 27, 46, 55, 56, 57, 17, 33, 36","8, 95, 14, 26, 11, 44, 22, 53, 94, 23, 51, 82, 80, 60, 49, 40, 91, 9, 37, 76, 71, 45, 96, 12, 84, 98, 69, 15, 48, 13, 62, 5, 78, 20, 3, 17, 16, 2, 59, 21, 52, 7, 100, 36, 85, 19, 32, 79, 81, 87, 99, 73, 35, 27, 68, 34, 93, 72, 43, 50, 4, 47, 29, 56, 61, 74, 70, 57, 88, 1, 89, 6, 39, 33, 18, 65, 86, 24, 63, 64, 55, 58, 54, 66, 46, 30, 90, 77, 92, 75, 28, 38, 25, 10, 83, 97, 31, 41, 42, 67","2","16581669"
"93, 35, 60, 31, 55, 67, 65, 19, 29, 28, 51, 97, 56, 82, 17, 39, 1, 7, 64, 70, 98, 32, 18, 24, 89, 76, 83, 6, 49, 92, 42, 77, 57, 47, 95, 90, 96, 40, 21, 4, 48, 9, 74, 36, 22, 84, 86, 68, 69, 37, 94, 15, 11, 12, 3, 13, 53, 73, 23, 72, 45, 100, 34, 30, 85, 80, 8, 78, 79, 33, 26, 61, 75, 25, 46, 88, 27, 41, 81, 52, 2, 16, 63, 58, 66, 20, 43, 99, 5, 59, 91, 87, 62, 50, 71, 38, 54, 44, 10, 14","20, 93, 41, 23, 81, 70, 100, 88, 8, 37, 30, 57, 86, 87, 16, 18, 3, 96, 6, 63, 85, 47, 45, 7, 72, 28, 22, 98, 42, 2, 83, 65, 94, 12, 49, 78, 74, 53, 64, 44, 71, 91, 31, 14, 82, 13, 55, 27, 39, 99, 66, 54, 9, 15, 75, 68, 52, 4, 58, 17, 90, 33, 48, 79, 32, 50, 56, 36, 84, 69, 38, 40, 92, 73, 1, 24, 76, 5, 61, 95, 19, 35, 26, 34, 29, 10, 97, 80, 62, 21, 67, 59, 46, 11, 25, 43, 51, 60, 89, 77","4","16581669"
"39, 100, 68, 28, 21, 88, 44, 16, 63, 83, 29, 27, 93, 95, 98, 46, 81, 48, 62, 6, 90, 15, 45, 26, 30, 22, 51, 42, 31, 82, 67, 38, 73, 77, 53, 65, 40, 32, 69, 56, 54, 78, 96, 34, 80, 41, 86, 72, 8, 87, 25, 3, 66, 76, 24, 33, 35, 9, 55, 84, 59, 2, 5, 49, 57, 20, 70, 47, 7, 13, 11, 18, 75, 12, 64, 36, 14, 79, 17, 92, 94, 50, 19, 61, 4, 97, 58, 23, 1, 99, 60, 10, 74, 91, 43, 52, 71, 85, 89, 37","19, 61, 15, 51, 57, 10, 53, 36, 28, 64, 76, 68, 25, 22, 55, 48, 86, 49, 60, 34, 93, 58, 13, 45, 37, 6, 90, 43, 52, 21, 83, 100, 99, 69, 88, 46, 94, 31, 42, 24, 82, 70, 4, 77, 20, 66, 9, 92, 71, 84, 73, 72, 63, 56, 75, 78, 2, 5, 47, 7, 39, 18, 95, 67, 74, 50, 40, 79, 38, 33, 85, 87, 80, 32, 23, 98, 3, 89, 1, 59, 41, 16, 14, 96, 26, 11, 35, 44, 17, 8, 30, 27, 29, 65, 54, 62, 12, 97, 81, 91","5","16581669"
"35, 42, 80, 21, 72, 39, 46, 86, 89, 23, 53, 56, 74, 58, 18, 36, 91, 44, 67, 99, 40, 95, 29, 26, 32, 31, 4, 98, 8, 63, 87, 88, 64, 50, 100, 96, 93, 77, 22, 94, 71, 61, 24, 60, 17, 6, 43, 85, 69, 33, 51, 20, 47, 13, 97, 37, 76, 41, 55, 52, 70, 75, 15, 62, 84, 59, 54, 49, 12, 38, 45, 28, 2, 5, 73, 9, 19, 78, 48, 57, 90, 92, 7, 66, 30, 34, 1, 10, 16, 81, 68, 11, 14, 25, 79, 82, 65, 3, 27, 83","18, 15, 40, 85, 90, 53, 35, 60, 25, 33, 12, 83, 48, 29, 68, 16, 22, 93, 99, 51, 50, 66, 73, 55, 3, 42, 34, 81, 39, 27, 94, 70, 88, 58, 80, 46, 56, 71, 59, 1, 2, 11, 62, 65, 19, 45, 7, 91, 74, 9, 97, 14, 92, 100, 76, 24, 89, 78, 32, 49, 54, 6, 28, 13, 82, 5, 38, 36, 63, 79, 95, 4, 10, 20, 17, 52, 47, 43, 72, 26, 75, 77, 69, 64, 96, 41, 21, 57, 37, 87, 44, 30, 23, 98, 8, 31, 67, 86, 84, 61","3","16581669"
"7, 30, 59, 34, 84, 91, 1, 89, 24, 80, 43, 60, 77, 25, 19, 66, 52, 55, 9, 37, 40, 83, 8, 68, 88, 33, 73, 97, 28, 48, 2, 70, 100, 61, 79, 41, 45, 18, 94, 14, 99, 56, 58, 29, 53, 63, 87, 49, 23, 4, 72, 92, 78, 26, 82, 3, 50, 76, 42, 39, 5, 11, 22, 67, 86, 95, 35, 46, 20, 69, 74, 44, 81, 6, 54, 38, 57, 15, 17, 62, 21, 71, 64, 98, 36, 93, 85, 16, 65, 96, 90, 31, 12, 32, 47, 13, 10, 75, 51, 27","61, 7, 43, 73, 94, 15, 49, 39, 84, 21, 91, 97, 14, 58, 74, 5, 17, 89, 59, 46, 27, 80, 63, 23, 55, 10, 20, 62, 34, 26, 72, 92, 51, 93, 36, 48, 13, 19, 86, 98, 29, 45, 79, 31, 2, 76, 81, 4, 83, 71, 77, 3, 52, 65, 9, 99, 12, 100, 68, 47, 56, 30, 60, 69, 37, 40, 90, 67, 11, 16, 32, 66, 18, 57, 75, 88, 85, 38, 1, 24, 25, 44, 35, 22, 96, 54, 82, 78, 87, 41, 28, 53, 6, 33, 64, 70, 8, 95, 50, 42","2","16581669"
"45, 69, 95, 83, 86, 56, 58, 48, 11, 89, 98, 26, 84, 91, 4, 81, 61, 94, 18, 76, 88, 20, 44, 87, 66, 65, 80, 14, 77, 27, 24, 25, 16, 37, 9, 72, 62, 32, 7, 82, 34, 93, 96, 71, 100, 75, 42, 55, 1, 74, 85, 35, 78, 41, 46, 2, 64, 63, 53, 52, 6, 13, 67, 10, 36, 70, 51, 29, 33, 28, 23, 47, 12, 15, 59, 92, 43, 19, 30, 68, 60, 17, 31, 5, 97, 50, 38, 79, 40, 49, 22, 3, 99, 21, 39, 57, 73, 90, 54, 8","5, 94, 55, 96, 78, 83, 37, 31, 35, 2, 38, 77, 48, 57, 85, 56, 16, 14, 73, 81, 28, 89, 25, 58, 67, 7, 36, 34, 68, 65, 64, 12, 54, 15, 6, 3, 97, 42, 98, 74, 4, 18, 100, 70, 39, 69, 82, 66, 33, 23, 43, 90, 49, 51, 29, 62, 8, 91, 21, 71, 26, 46, 11, 93, 53, 13, 22, 30, 95, 50, 60, 52, 80, 10, 99, 32, 20, 84, 47, 88, 76, 79, 86, 9, 92, 72, 19, 61, 41, 75, 63, 44, 1, 59, 24, 87, 17, 40, 27, 45","2","16581669"
