"sigma_o","sigma_x","Number of Components","Seed"
"2, 40, 5, 37, 56, 33, 27, 16, 74, 3, 69, 1, 48, 10, 43, 51, 31, 67, 14, 49, 21, 71, 20, 44, 42, 36, 9, 25, 4, 34, 12, 63, 7, 30, 6, 62, 66, 50, 45, 13, 38, 72, 17, 55, 52, 64, 57, 47, 24, 75, 28, 73, 35, 11, 53, 60, 19, 8, 46, 41, 22, 54, 29, 58, 65, 18, 59, 26, 61, 39, 32, 15, 68, 70, 23","52, 43, 41, 24, 49, 44, 37, 28, 73, 17, 25, 20, 45, 72, 40, 5, 27, 33, 2, 46, 31, 57, 66, 18, 36, 9, 34, 21, 29, 16, 61, 50, 51, 53, 64, 1, 65, 14, 60, 15, 48, 4, 32, 58, 55, 69, 63, 19, 10, 70, 23, 6, 30, 75, 3, 62, 35, 26, 8, 22, 56, 74, 42, 67, 13, 47, 71, 68, 54, 11, 12, 39, 59, 38, 7","3","7325547"
"51, 37, 30, 56, 9, 26, 40, 45, 52, 54, 69, 36, 48, 67, 33, 66, 31, 13, 6, 8, 15, 21, 2, 12, 59, 29, 53, 75, 7, 4, 20, 35, 60, 47, 25, 18, 16, 22, 58, 42, 44, 14, 50, 39, 19, 71, 23, 41, 11, 61, 1, 55, 5, 28, 73, 27, 34, 70, 72, 3, 38, 49, 64, 62, 57, 74, 32, 65, 17, 63, 24, 10, 43, 68, 46","2, 5, 57, 1, 40, 17, 43, 27, 58, 23, 33, 16, 74, 61, 21, 11, 42, 34, 64, 63, 4, 60, 49, 36, 9, 19, 38, 37, 8, 65, 68, 55, 52, 69, 18, 30, 13, 54, 7, 48, 32, 6, 14, 29, 31, 46, 22, 44, 66, 25, 56, 28, 51, 70, 62, 3, 45, 15, 50, 35, 39, 20, 10, 26, 73, 67, 59, 41, 47, 53, 75, 24, 72, 12, 71","6","7325547"
"25, 19, 65, 21, 8, 64, 1, 5, 74, 63, 32, 67, 73, 50, 58, 16, 51, 54, 69, 23, 35, 61, 34, 20, 45, 44, 31, 46, 66, 24, 72, 27, 18, 10, 3, 39, 71, 57, 37, 62, 13, 36, 59, 11, 48, 9, 40, 17, 12, 26, 22, 28, 4, 70, 43, 47, 33, 49, 29, 6, 75, 53, 2, 52, 55, 68, 30, 60, 14, 38, 42, 15, 41, 56, 7","64, 68, 63, 62, 45, 60, 48, 66, 31, 4, 19, 8, 52, 67, 54, 75, 53, 69, 57, 33, 21, 41, 13, 72, 5, 20, 74, 1, 6, 35, 14, 55, 44, 46, 16, 10, 25, 36, 70, 47, 38, 29, 58, 50, 42, 40, 28, 30, 43, 71, 61, 22, 15, 17, 51, 56, 39, 59, 37, 65, 3, 27, 73, 18, 12, 11, 26, 9, 49, 34, 7, 2, 23, 24, 32","6","7325547"
"68, 13, 72, 51, 14, 31, 36, 60, 66, 43, 70, 29, 61, 48, 35, 21, 40, 39, 5, 55, 46, 67, 41, 49, 37, 30, 74, 52, 20, 19, 25, 44, 22, 62, 63, 26, 10, 7, 17, 69, 54, 28, 15, 9, 3, 34, 32, 56, 1, 53, 27, 12, 24, 47, 75, 57, 45, 4, 33, 38, 64, 18, 6, 11, 42, 50, 58, 16, 23, 8, 71, 73, 2, 65, 59","34, 27, 69, 12, 13, 20, 50, 72, 6, 66, 56, 63, 44, 21, 24, 14, 64, 53, 41, 31, 68, 33, 2, 4, 46, 17, 28, 15, 26, 22, 23, 55, 67, 18, 45, 29, 19, 65, 61, 40, 51, 30, 60, 75, 38, 16, 48, 71, 74, 1, 25, 73, 8, 3, 52, 10, 43, 35, 49, 42, 36, 7, 47, 58, 11, 62, 37, 32, 54, 57, 70, 39, 59, 5, 9","4","7325547"
"72, 1, 20, 64, 34, 40, 44, 17, 60, 49, 74, 12, 10, 16, 11, 36, 22, 18, 38, 24, 45, 52, 58, 75, 70, 37, 43, 21, 8, 13, 46, 15, 54, 14, 48, 28, 50, 32, 33, 41, 9, 67, 55, 59, 71, 4, 53, 7, 6, 2, 73, 27, 23, 30, 56, 65, 25, 69, 66, 5, 62, 63, 35, 31, 3, 42, 19, 26, 68, 51, 61, 47, 29, 39, 57","10, 63, 44, 5, 30, 68, 31, 46, 8, 66, 71, 27, 22, 40, 54, 12, 36, 52, 61, 28, 57, 25, 32, 24, 34, 11, 20, 18, 21, 48, 72, 29, 23, 58, 19, 26, 4, 15, 45, 39, 35, 64, 75, 38, 51, 70, 67, 59, 55, 42, 13, 33, 62, 16, 43, 49, 60, 3, 56, 41, 53, 2, 65, 1, 17, 9, 73, 69, 14, 37, 47, 6, 7, 50, 74","4","7325547"
"71, 74, 55, 28, 1, 44, 43, 45, 75, 51, 36, 22, 34, 18, 68, 35, 3, 56, 6, 10, 12, 54, 53, 32, 37, 42, 4, 59, 24, 40, 13, 62, 26, 72, 7, 47, 69, 48, 25, 2, 58, 65, 9, 39, 21, 38, 66, 15, 27, 64, 73, 11, 63, 33, 16, 17, 31, 20, 30, 49, 67, 61, 8, 5, 60, 29, 46, 70, 14, 57, 50, 19, 52, 41, 23","44, 10, 47, 39, 12, 24, 61, 9, 72, 68, 3, 64, 14, 7, 42, 50, 30, 5, 52, 37, 33, 29, 32, 46, 59, 26, 41, 60, 6, 74, 48, 21, 75, 15, 20, 2, 18, 71, 54, 4, 49, 40, 8, 35, 70, 28, 22, 43, 63, 62, 56, 23, 38, 17, 66, 31, 65, 57, 51, 16, 36, 34, 69, 1, 25, 19, 67, 53, 13, 58, 55, 27, 11, 45, 73","1","7325547"
"34, 23, 71, 55, 13, 51, 31, 57, 70, 2, 26, 16, 72, 30, 61, 38, 48, 39, 27, 8, 35, 62, 32, 24, 42, 25, 37, 58, 45, 14, 1, 75, 47, 74, 53, 65, 59, 20, 9, 50, 21, 22, 63, 44, 73, 41, 60, 67, 28, 52, 43, 18, 49, 12, 64, 46, 5, 4, 54, 10, 36, 66, 11, 15, 56, 17, 6, 3, 7, 69, 68, 29, 19, 40, 33","56, 28, 8, 27, 68, 61, 45, 34, 25, 29, 4, 43, 3, 64, 2, 44, 37, 71, 74, 24, 11, 60, 54, 42, 35, 15, 72, 75, 51, 26, 21, 38, 33, 52, 59, 57, 18, 13, 1, 65, 32, 20, 17, 67, 12, 50, 30, 36, 9, 23, 48, 70, 19, 39, 40, 31, 63, 62, 16, 55, 5, 69, 10, 6, 46, 22, 47, 41, 49, 58, 7, 14, 53, 66, 73","1","7325547"
"52, 17, 74, 49, 55, 10, 4, 73, 39, 13, 71, 6, 67, 66, 1, 3, 59, 35, 37, 68, 2, 34, 15, 19, 12, 69, 16, 36, 31, 28, 18, 11, 45, 32, 5, 29, 51, 21, 48, 41, 53, 42, 43, 27, 46, 50, 7, 65, 20, 38, 25, 61, 58, 30, 47, 33, 57, 26, 24, 40, 63, 72, 75, 9, 23, 60, 70, 44, 56, 22, 14, 62, 54, 64, 8","4, 14, 30, 61, 60, 11, 13, 22, 7, 47, 48, 25, 43, 72, 39, 37, 29, 21, 16, 40, 68, 70, 1, 6, 53, 9, 20, 3, 65, 49, 50, 74, 62, 41, 23, 12, 45, 73, 38, 34, 59, 75, 64, 55, 10, 27, 57, 54, 66, 24, 33, 46, 18, 8, 31, 58, 63, 67, 15, 69, 17, 32, 42, 52, 26, 2, 44, 5, 71, 36, 56, 19, 35, 51, 28","5","7325547"
"16, 32, 52, 28, 12, 30, 70, 26, 18, 73, 23, 38, 54, 13, 1, 5, 51, 14, 62, 74, 60, 61, 21, 47, 10, 17, 43, 72, 35, 49, 67, 48, 57, 46, 59, 20, 8, 65, 31, 63, 36, 3, 22, 56, 9, 44, 37, 55, 42, 11, 4, 69, 64, 19, 24, 39, 34, 68, 2, 71, 6, 45, 40, 66, 25, 29, 50, 41, 75, 7, 15, 58, 53, 33, 27","75, 9, 30, 37, 26, 61, 42, 51, 46, 74, 49, 57, 4, 24, 15, 66, 45, 69, 17, 73, 28, 12, 31, 22, 64, 20, 58, 8, 44, 34, 14, 60, 13, 43, 72, 23, 48, 32, 3, 65, 29, 47, 67, 55, 39, 50, 10, 62, 5, 33, 70, 11, 63, 52, 54, 41, 25, 35, 40, 59, 27, 53, 7, 6, 56, 18, 1, 21, 2, 36, 38, 16, 68, 19, 71","4","7325547"
"38, 44, 21, 23, 64, 28, 56, 58, 62, 69, 19, 48, 24, 7, 51, 27, 34, 53, 15, 32, 65, 63, 10, 8, 47, 68, 67, 49, 66, 74, 54, 1, 42, 59, 52, 12, 31, 60, 6, 26, 57, 14, 37, 2, 33, 71, 20, 70, 72, 11, 41, 18, 36, 35, 25, 17, 22, 16, 9, 55, 13, 39, 45, 61, 5, 40, 50, 43, 46, 4, 73, 30, 75, 3, 29","17, 38, 70, 60, 73, 30, 32, 74, 58, 72, 9, 5, 19, 57, 33, 64, 50, 36, 31, 56, 27, 75, 55, 69, 43, 42, 59, 46, 65, 34, 67, 48, 7, 39, 4, 61, 24, 8, 45, 54, 52, 10, 63, 41, 1, 40, 18, 15, 26, 14, 62, 47, 66, 25, 49, 3, 29, 68, 11, 28, 6, 20, 16, 44, 22, 53, 71, 2, 51, 37, 23, 35, 12, 13, 21","4","7325547"
"53, 33, 14, 51, 13, 6, 48, 4, 28, 24, 37, 10, 17, 25, 44, 58, 55, 8, 56, 60, 38, 19, 11, 29, 18, 65, 47, 49, 63, 46, 70, 3, 7, 50, 15, 66, 72, 22, 39, 45, 31, 36, 1, 69, 54, 62, 64, 32, 52, 27, 61, 42, 57, 74, 23, 43, 21, 9, 26, 30, 67, 75, 59, 2, 73, 41, 34, 35, 68, 20, 12, 71, 5, 16, 40","2, 43, 8, 50, 68, 51, 11, 46, 67, 15, 52, 61, 9, 29, 19, 14, 44, 5, 64, 10, 65, 58, 63, 33, 57, 35, 20, 60, 6, 7, 73, 55, 69, 48, 27, 72, 53, 49, 45, 34, 56, 3, 71, 75, 62, 23, 36, 40, 16, 42, 18, 21, 22, 30, 59, 1, 28, 24, 13, 66, 31, 12, 74, 47, 26, 37, 25, 41, 17, 70, 32, 39, 38, 54, 4","5","7325547"
"33, 4, 66, 52, 24, 31, 8, 67, 14, 17, 21, 61, 41, 42, 3, 40, 73, 18, 23, 25, 39, 71, 11, 46, 12, 45, 28, 7, 69, 64, 36, 63, 74, 55, 57, 19, 26, 62, 6, 37, 59, 13, 1, 22, 32, 2, 49, 10, 70, 20, 30, 72, 44, 60, 53, 47, 56, 48, 50, 75, 51, 5, 34, 68, 16, 38, 58, 35, 29, 54, 43, 15, 27, 65, 9","46, 28, 49, 2, 66, 7, 1, 29, 47, 43, 13, 60, 75, 21, 36, 9, 41, 8, 18, 17, 67, 48, 44, 32, 20, 39, 30, 40, 72, 19, 25, 55, 38, 10, 69, 56, 52, 42, 16, 65, 74, 50, 3, 27, 64, 37, 35, 62, 73, 11, 12, 71, 53, 70, 68, 54, 24, 23, 61, 63, 34, 31, 14, 33, 45, 59, 4, 22, 26, 51, 15, 57, 58, 6, 5","7","7325547"
"13, 8, 49, 19, 14, 27, 31, 32, 40, 48, 66, 50, 57, 7, 47, 12, 73, 42, 64, 65, 41, 33, 56, 4, 35, 43, 70, 17, 39, 52, 75, 58, 45, 21, 15, 60, 29, 3, 18, 68, 5, 9, 36, 23, 72, 44, 24, 63, 38, 2, 16, 59, 71, 11, 54, 34, 20, 10, 25, 26, 61, 37, 46, 67, 55, 69, 74, 53, 1, 6, 28, 30, 62, 22, 51","57, 5, 73, 3, 9, 12, 52, 71, 58, 53, 18, 37, 40, 51, 1, 60, 14, 55, 41, 48, 29, 59, 25, 63, 17, 26, 32, 46, 21, 47, 8, 62, 23, 45, 74, 68, 38, 15, 39, 36, 4, 35, 64, 34, 70, 54, 20, 67, 7, 44, 50, 10, 56, 69, 31, 72, 65, 13, 19, 24, 75, 61, 27, 43, 33, 11, 30, 42, 66, 2, 22, 49, 28, 16, 6","3","7325547"
"40, 73, 37, 51, 7, 67, 50, 19, 18, 26, 1, 65, 32, 57, 33, 35, 22, 11, 52, 60, 48, 58, 17, 10, 2, 29, 3, 63, 28, 45, 8, 31, 24, 68, 49, 44, 70, 13, 21, 20, 34, 4, 42, 47, 27, 66, 64, 36, 41, 16, 25, 30, 53, 56, 43, 6, 12, 55, 72, 75, 59, 61, 15, 9, 69, 5, 23, 54, 39, 14, 38, 46, 74, 62, 71","25, 15, 22, 50, 62, 47, 17, 74, 69, 73, 75, 23, 13, 30, 45, 48, 33, 28, 54, 56, 46, 67, 38, 29, 58, 70, 2, 65, 57, 21, 51, 42, 7, 59, 31, 6, 19, 66, 32, 14, 53, 52, 55, 8, 40, 41, 11, 34, 20, 43, 64, 1, 63, 9, 10, 49, 16, 18, 27, 60, 37, 44, 4, 61, 72, 24, 36, 3, 5, 68, 71, 26, 39, 12, 35","5","7325547"
"73, 63, 64, 17, 25, 16, 50, 38, 31, 26, 22, 28, 39, 72, 27, 60, 53, 68, 67, 55, 71, 1, 41, 12, 24, 19, 46, 7, 66, 57, 54, 37, 62, 45, 4, 58, 18, 65, 43, 30, 48, 8, 21, 36, 29, 69, 74, 5, 13, 20, 14, 51, 44, 70, 56, 59, 47, 52, 11, 61, 2, 6, 23, 42, 33, 35, 49, 75, 10, 34, 9, 3, 40, 15, 32","31, 40, 59, 72, 44, 1, 24, 65, 17, 57, 18, 64, 68, 48, 3, 70, 29, 75, 54, 25, 34, 49, 43, 15, 63, 20, 14, 74, 11, 58, 67, 19, 13, 52, 12, 51, 56, 9, 2, 61, 53, 16, 73, 69, 22, 60, 42, 4, 62, 21, 6, 30, 55, 26, 23, 39, 37, 35, 8, 36, 5, 47, 28, 7, 38, 27, 41, 10, 50, 33, 46, 32, 45, 71, 66","6","7325547"
"56, 11, 67, 12, 75, 32, 55, 25, 18, 68, 61, 49, 73, 72, 21, 5, 17, 47, 9, 29, 36, 20, 39, 48, 33, 27, 58, 66, 30, 43, 31, 2, 45, 1, 53, 13, 71, 41, 52, 37, 63, 24, 44, 10, 59, 64, 65, 57, 62, 34, 35, 14, 60, 19, 28, 70, 26, 3, 54, 46, 38, 16, 6, 50, 23, 22, 7, 8, 42, 74, 69, 51, 15, 40, 4","41, 12, 52, 28, 45, 9, 59, 14, 63, 5, 75, 31, 10, 67, 2, 65, 60, 66, 11, 3, 4, 13, 69, 21, 62, 44, 51, 26, 40, 55, 20, 7, 36, 50, 24, 64, 54, 15, 42, 17, 19, 43, 49, 18, 35, 61, 38, 53, 70, 68, 46, 37, 73, 8, 23, 72, 71, 56, 39, 32, 29, 57, 16, 74, 25, 34, 47, 6, 1, 30, 22, 58, 48, 33, 27","5","7325547"
"18, 42, 41, 16, 38, 22, 32, 60, 35, 62, 2, 75, 74, 24, 19, 47, 11, 28, 49, 23, 68, 67, 15, 45, 46, 3, 69, 17, 21, 64, 30, 44, 61, 20, 8, 48, 14, 65, 40, 31, 43, 59, 50, 66, 72, 34, 13, 4, 37, 10, 53, 25, 1, 73, 51, 29, 26, 55, 63, 39, 33, 12, 27, 52, 54, 6, 56, 5, 36, 57, 58, 70, 9, 71, 7","44, 63, 33, 70, 65, 67, 19, 27, 9, 53, 36, 41, 26, 52, 48, 14, 68, 17, 60, 42, 11, 35, 22, 3, 6, 64, 50, 32, 45, 30, 24, 25, 5, 39, 47, 31, 7, 56, 34, 74, 59, 2, 49, 18, 4, 15, 43, 55, 73, 46, 20, 71, 62, 72, 66, 8, 54, 51, 23, 12, 29, 75, 38, 16, 69, 57, 1, 28, 61, 40, 10, 21, 58, 37, 13","6","7325547"
"72, 16, 4, 75, 14, 12, 29, 42, 44, 68, 73, 70, 10, 22, 3, 32, 45, 28, 30, 71, 48, 2, 37, 24, 46, 60, 5, 8, 11, 51, 62, 1, 52, 57, 6, 41, 17, 67, 36, 58, 20, 47, 18, 21, 25, 64, 53, 39, 74, 43, 15, 35, 54, 65, 9, 31, 61, 50, 59, 7, 19, 49, 40, 34, 13, 33, 26, 27, 23, 63, 55, 69, 38, 56, 66","59, 11, 54, 35, 67, 55, 26, 17, 9, 10, 47, 30, 36, 6, 28, 37, 4, 8, 50, 34, 15, 22, 1, 58, 66, 52, 57, 13, 38, 2, 44, 12, 23, 3, 71, 19, 73, 72, 75, 29, 41, 46, 32, 74, 33, 53, 40, 18, 31, 25, 7, 64, 51, 62, 45, 20, 5, 56, 27, 68, 49, 61, 60, 70, 16, 63, 39, 48, 43, 24, 14, 42, 21, 69, 65","3","7325547"
"34, 70, 75, 2, 41, 24, 66, 47, 3, 45, 18, 13, 16, 60, 31, 33, 4, 37, 43, 10, 27, 38, 15, 69, 54, 50, 52, 26, 32, 55, 42, 23, 19, 17, 49, 29, 14, 71, 67, 59, 11, 44, 62, 5, 20, 30, 40, 1, 65, 8, 28, 64, 56, 73, 58, 72, 35, 22, 39, 68, 53, 7, 36, 12, 21, 51, 57, 48, 46, 61, 9, 63, 74, 25, 6","56, 3, 23, 61, 49, 42, 45, 29, 65, 2, 73, 5, 55, 25, 46, 28, 43, 68, 67, 34, 58, 50, 36, 22, 19, 12, 71, 70, 14, 54, 7, 11, 63, 66, 1, 64, 26, 4, 69, 60, 13, 10, 37, 52, 8, 31, 47, 30, 53, 33, 48, 59, 44, 62, 6, 15, 27, 18, 16, 74, 57, 72, 51, 20, 32, 9, 21, 40, 39, 75, 24, 38, 17, 41, 35","6","7325547"
"49, 30, 56, 67, 48, 35, 62, 43, 16, 20, 7, 37, 57, 32, 55, 25, 40, 19, 28, 71, 60, 31, 50, 51, 54, 58, 9, 13, 11, 52, 74, 38, 59, 22, 65, 10, 39, 3, 41, 69, 70, 33, 46, 18, 24, 68, 34, 66, 53, 45, 8, 63, 44, 72, 12, 75, 36, 26, 17, 2, 42, 15, 73, 61, 47, 5, 21, 4, 23, 64, 27, 6, 14, 29, 1","8, 53, 22, 58, 23, 71, 60, 67, 48, 10, 75, 45, 2, 17, 61, 12, 56, 49, 39, 43, 47, 73, 33, 16, 64, 6, 27, 52, 14, 21, 4, 15, 35, 55, 68, 29, 5, 50, 54, 9, 1, 20, 19, 51, 70, 69, 28, 32, 63, 42, 13, 46, 25, 38, 26, 31, 37, 36, 72, 41, 11, 7, 34, 74, 24, 57, 59, 65, 30, 66, 18, 44, 40, 62, 3","3","7325547"
"29, 16, 57, 70, 5, 32, 58, 46, 6, 2, 1, 71, 56, 8, 63, 7, 65, 51, 40, 34, 64, 59, 30, 13, 28, 27, 18, 24, 48, 44, 62, 25, 21, 45, 73, 72, 12, 9, 36, 75, 43, 41, 31, 19, 39, 22, 20, 3, 69, 14, 4, 11, 74, 66, 33, 68, 60, 17, 26, 37, 38, 52, 35, 50, 15, 54, 53, 10, 23, 61, 47, 49, 42, 67, 55","73, 54, 55, 8, 1, 36, 19, 60, 29, 4, 74, 43, 47, 27, 67, 63, 42, 9, 48, 6, 65, 37, 50, 25, 41, 38, 31, 52, 18, 35, 61, 70, 10, 32, 58, 46, 71, 66, 34, 23, 57, 5, 20, 53, 72, 26, 21, 14, 45, 13, 24, 30, 64, 39, 68, 33, 17, 40, 62, 3, 12, 49, 28, 75, 59, 56, 11, 16, 51, 7, 22, 2, 15, 69, 44","4","7325547"
"59, 48, 38, 24, 46, 42, 49, 34, 45, 10, 19, 53, 39, 68, 7, 44, 71, 16, 47, 21, 43, 25, 75, 8, 56, 23, 36, 6, 70, 18, 2, 14, 72, 4, 64, 35, 20, 69, 66, 74, 54, 41, 12, 50, 52, 65, 30, 3, 55, 37, 9, 62, 31, 33, 1, 28, 27, 57, 29, 61, 67, 17, 40, 13, 32, 73, 60, 11, 15, 26, 63, 5, 22, 51, 58","43, 13, 6, 7, 36, 12, 40, 67, 32, 66, 64, 16, 45, 11, 69, 71, 41, 52, 10, 62, 3, 18, 54, 59, 33, 60, 35, 15, 24, 73, 23, 9, 22, 29, 72, 55, 14, 28, 74, 57, 34, 75, 30, 51, 8, 25, 4, 31, 68, 50, 56, 38, 17, 44, 70, 37, 58, 42, 21, 2, 39, 5, 49, 65, 26, 63, 61, 53, 46, 47, 1, 20, 48, 27, 19","4","7325547"
"32, 71, 10, 27, 15, 70, 8, 51, 2, 17, 73, 22, 50, 30, 40, 7, 55, 58, 35, 37, 68, 16, 59, 60, 45, 19, 18, 38, 47, 3, 67, 44, 61, 41, 26, 11, 54, 72, 31, 1, 9, 63, 57, 36, 34, 6, 24, 62, 56, 48, 69, 49, 66, 53, 64, 4, 20, 46, 74, 21, 28, 12, 42, 43, 75, 33, 14, 39, 29, 5, 52, 13, 25, 23, 65","11, 17, 2, 26, 19, 14, 31, 53, 38, 42, 34, 68, 30, 45, 48, 13, 12, 61, 29, 23, 35, 69, 22, 32, 5, 59, 46, 49, 6, 50, 10, 63, 4, 64, 16, 3, 15, 54, 27, 21, 62, 55, 56, 18, 74, 72, 58, 60, 1, 25, 52, 28, 36, 51, 39, 24, 40, 71, 7, 20, 65, 67, 43, 37, 8, 70, 41, 47, 73, 57, 66, 33, 9, 44, 75","5","7325547"
"72, 59, 51, 37, 3, 74, 69, 31, 34, 8, 67, 71, 70, 53, 13, 29, 45, 38, 11, 47, 54, 18, 66, 46, 4, 12, 61, 1, 35, 26, 14, 41, 17, 63, 49, 5, 42, 73, 20, 22, 48, 32, 43, 33, 62, 60, 24, 30, 9, 40, 6, 68, 55, 58, 50, 28, 57, 10, 39, 27, 16, 19, 65, 21, 44, 2, 23, 15, 64, 56, 75, 7, 52, 25, 36","51, 3, 6, 24, 58, 68, 42, 37, 15, 67, 64, 2, 49, 70, 43, 56, 57, 63, 8, 45, 48, 47, 69, 62, 38, 44, 5, 46, 10, 33, 13, 34, 20, 74, 29, 32, 18, 4, 31, 7, 9, 1, 16, 66, 36, 21, 72, 19, 30, 39, 12, 55, 60, 54, 52, 71, 14, 27, 26, 65, 59, 61, 22, 11, 35, 41, 75, 40, 53, 23, 28, 25, 73, 50, 17","1","7325547"
"26, 73, 29, 64, 36, 15, 59, 20, 33, 13, 3, 4, 2, 39, 19, 32, 49, 24, 23, 51, 57, 22, 7, 25, 43, 74, 72, 9, 41, 67, 17, 16, 53, 56, 38, 71, 48, 12, 75, 70, 5, 44, 30, 37, 14, 68, 55, 8, 18, 1, 45, 66, 10, 27, 46, 50, 31, 58, 60, 28, 62, 69, 40, 42, 6, 63, 65, 47, 11, 54, 52, 61, 35, 21, 34","63, 1, 45, 65, 14, 19, 39, 53, 44, 55, 23, 58, 37, 57, 4, 60, 72, 43, 74, 34, 62, 7, 15, 32, 18, 59, 27, 5, 54, 71, 16, 50, 70, 8, 49, 64, 3, 11, 69, 22, 42, 25, 40, 21, 48, 46, 75, 29, 26, 47, 13, 20, 31, 73, 56, 24, 61, 10, 36, 35, 12, 52, 67, 2, 17, 66, 51, 41, 68, 9, 38, 33, 30, 28, 6","1","7325547"
"56, 62, 66, 57, 42, 19, 10, 48, 20, 24, 60, 3, 8, 28, 15, 72, 18, 6, 46, 73, 33, 21, 69, 53, 16, 41, 67, 47, 54, 9, 63, 26, 13, 5, 50, 11, 52, 31, 35, 30, 25, 44, 38, 51, 29, 17, 32, 12, 14, 36, 55, 71, 40, 4, 58, 70, 61, 74, 1, 2, 23, 27, 75, 37, 49, 22, 59, 65, 34, 68, 64, 39, 7, 45, 43","72, 71, 29, 35, 55, 54, 57, 5, 2, 19, 22, 24, 38, 52, 40, 49, 26, 70, 18, 37, 4, 15, 48, 61, 59, 36, 10, 28, 20, 17, 65, 44, 16, 53, 75, 46, 6, 9, 63, 25, 67, 31, 41, 7, 33, 74, 62, 47, 39, 42, 45, 23, 66, 51, 34, 27, 43, 30, 8, 12, 69, 68, 14, 21, 32, 1, 73, 56, 50, 3, 13, 64, 58, 60, 11","4","7325547"
"3, 10, 64, 70, 7, 53, 38, 55, 21, 50, 68, 22, 8, 49, 15, 43, 23, 35, 34, 67, 1, 66, 69, 11, 32, 20, 73, 45, 48, 14, 29, 57, 4, 52, 63, 75, 18, 65, 61, 42, 5, 62, 24, 37, 40, 60, 46, 74, 56, 19, 13, 44, 16, 26, 41, 31, 33, 58, 47, 12, 28, 25, 51, 30, 9, 6, 27, 17, 54, 71, 2, 39, 36, 72, 59","15, 38, 12, 39, 29, 52, 21, 60, 59, 72, 7, 70, 30, 26, 11, 54, 28, 75, 14, 45, 34, 16, 40, 65, 46, 31, 24, 43, 47, 36, 1, 49, 66, 4, 17, 2, 22, 68, 33, 8, 67, 35, 13, 57, 44, 73, 51, 23, 55, 27, 3, 6, 71, 64, 61, 63, 48, 5, 56, 53, 32, 9, 20, 69, 25, 74, 41, 10, 58, 37, 18, 42, 50, 19, 62","5","7325547"
"17, 60, 41, 12, 62, 5, 53, 33, 61, 42, 32, 74, 6, 15, 69, 21, 52, 48, 49, 27, 36, 46, 43, 2, 13, 26, 11, 25, 14, 57, 50, 39, 3, 47, 40, 65, 58, 45, 19, 20, 75, 38, 51, 18, 73, 68, 59, 44, 4, 55, 24, 8, 34, 56, 64, 1, 71, 23, 22, 29, 30, 28, 70, 37, 66, 16, 7, 10, 54, 72, 35, 31, 9, 67, 63","61, 74, 60, 17, 19, 59, 71, 50, 47, 58, 56, 16, 66, 30, 27, 42, 26, 32, 44, 22, 51, 33, 53, 34, 41, 21, 52, 1, 43, 5, 25, 6, 20, 24, 10, 14, 39, 65, 35, 75, 7, 72, 23, 45, 12, 48, 46, 11, 13, 3, 37, 54, 15, 18, 73, 67, 70, 9, 55, 4, 31, 29, 8, 2, 28, 49, 38, 63, 69, 68, 57, 62, 64, 40, 36","3","7325547"
"75, 6, 15, 17, 7, 36, 69, 25, 27, 13, 46, 24, 62, 35, 10, 55, 63, 43, 47, 42, 16, 72, 31, 4, 33, 53, 44, 61, 19, 38, 23, 48, 30, 74, 67, 9, 29, 28, 54, 22, 26, 70, 32, 59, 45, 11, 49, 60, 37, 20, 21, 57, 40, 52, 51, 58, 56, 65, 5, 50, 73, 12, 2, 18, 14, 1, 8, 64, 71, 68, 34, 66, 41, 39, 3","18, 75, 3, 69, 50, 41, 35, 4, 28, 33, 37, 19, 43, 36, 55, 65, 70, 9, 54, 14, 62, 32, 68, 13, 17, 63, 15, 52, 72, 8, 46, 10, 45, 30, 71, 61, 60, 21, 44, 42, 20, 40, 39, 5, 66, 49, 48, 31, 59, 56, 24, 22, 34, 74, 58, 26, 38, 53, 47, 6, 12, 23, 27, 11, 29, 64, 2, 51, 1, 73, 57, 16, 67, 7, 25","2","7325547"
"17, 39, 67, 71, 16, 61, 45, 33, 32, 25, 8, 27, 29, 21, 46, 12, 13, 2, 22, 26, 62, 68, 58, 70, 43, 9, 6, 63, 55, 30, 38, 7, 66, 36, 56, 60, 41, 11, 69, 31, 50, 34, 52, 51, 4, 64, 1, 28, 49, 42, 3, 35, 23, 10, 53, 65, 15, 14, 47, 18, 57, 19, 44, 37, 73, 5, 72, 75, 74, 24, 59, 20, 40, 48, 54","55, 64, 40, 72, 41, 51, 66, 8, 59, 46, 71, 20, 15, 28, 1, 48, 38, 56, 35, 73, 10, 42, 65, 47, 62, 27, 67, 61, 34, 54, 3, 31, 9, 24, 18, 19, 5, 23, 16, 52, 4, 12, 6, 75, 63, 37, 53, 36, 13, 11, 74, 22, 32, 58, 43, 57, 60, 25, 68, 70, 14, 17, 33, 26, 44, 29, 7, 39, 2, 49, 30, 50, 21, 45, 69","3","7325547"
