"sigma_o","sigma_x","Number of Components","Seed"
"56, 38, 98, 73, 10, 11, 7, 35, 24, 45, 40, 41, 47, 44, 97, 90, 36, 52, 99, 31, 15, 92, 37, 3, 30, 100, 94, 43, 57, 58, 20, 82, 81, 23, 83, 72, 86, 91, 96, 46, 5, 67, 65, 17, 76, 12, 89, 14, 48, 25, 27, 78, 71, 87, 8, 32, 21, 42, 19, 63, 33, 55, 4, 62, 64, 70, 13, 61, 54, 66, 95, 85, 77, 34, 2, 29, 51, 53, 18, 9, 6, 60, 22, 28, 69, 59, 79, 26, 68, 1, 84, 80, 39, 74, 49, 75, 50, 88, 16, 93","61, 80, 86, 17, 46, 96, 32, 78, 43, 66, 58, 84, 28, 100, 60, 3, 39, 67, 77, 98, 40, 4, 1, 14, 34, 31, 99, 26, 87, 64, 53, 8, 24, 20, 72, 71, 85, 37, 47, 23, 88, 68, 16, 81, 52, 92, 18, 45, 51, 13, 75, 97, 22, 11, 83, 95, 57, 12, 35, 62, 30, 93, 15, 76, 90, 44, 2, 54, 9, 6, 48, 69, 50, 94, 63, 79, 19, 56, 55, 38, 42, 27, 5, 73, 74, 65, 82, 33, 36, 49, 89, 70, 59, 91, 41, 10, 21, 25, 7, 29","3","4873077"
"92, 37, 19, 74, 89, 14, 69, 25, 65, 43, 11, 39, 83, 94, 47, 81, 55, 57, 36, 40, 85, 62, 1, 52, 75, 5, 80, 49, 28, 97, 86, 82, 27, 66, 54, 84, 4, 16, 56, 7, 29, 90, 12, 8, 24, 21, 70, 31, 35, 58, 42, 33, 23, 10, 53, 71, 48, 50, 93, 26, 99, 95, 30, 67, 45, 88, 17, 22, 34, 63, 72, 20, 78, 68, 41, 32, 100, 18, 98, 13, 6, 79, 2, 87, 15, 77, 44, 9, 61, 73, 64, 38, 51, 46, 76, 3, 96, 91, 60, 59","64, 79, 16, 50, 54, 42, 3, 57, 47, 11, 66, 21, 38, 36, 44, 49, 84, 17, 72, 69, 100, 58, 53, 28, 77, 75, 6, 71, 7, 51, 8, 62, 25, 34, 40, 30, 33, 76, 48, 59, 92, 23, 13, 89, 67, 15, 41, 90, 56, 39, 63, 35, 12, 86, 93, 60, 24, 2, 94, 18, 55, 85, 19, 80, 88, 82, 9, 43, 70, 26, 74, 46, 95, 32, 81, 37, 5, 98, 4, 97, 68, 14, 96, 65, 29, 10, 61, 27, 78, 87, 99, 91, 52, 1, 31, 83, 22, 73, 45, 20","4","4873077"
"97, 16, 78, 95, 8, 69, 88, 20, 10, 34, 54, 26, 75, 47, 80, 82, 52, 24, 13, 33, 2, 58, 50, 71, 57, 7, 66, 18, 42, 38, 56, 65, 93, 22, 59, 79, 89, 90, 81, 23, 36, 96, 41, 68, 85, 53, 28, 91, 17, 61, 25, 44, 39, 73, 67, 70, 55, 49, 98, 100, 46, 35, 29, 74, 62, 14, 5, 45, 92, 84, 94, 37, 27, 3, 11, 63, 21, 12, 9, 48, 43, 32, 40, 76, 72, 83, 4, 86, 99, 31, 64, 30, 51, 19, 77, 6, 60, 1, 15, 87","53, 22, 57, 89, 88, 27, 87, 86, 94, 1, 56, 60, 81, 20, 25, 24, 39, 71, 18, 73, 51, 43, 2, 32, 52, 31, 58, 74, 63, 72, 66, 19, 12, 48, 69, 3, 33, 28, 98, 70, 65, 23, 38, 10, 40, 44, 34, 26, 99, 21, 64, 35, 49, 54, 79, 61, 96, 76, 80, 15, 7, 30, 67, 83, 37, 62, 41, 95, 11, 100, 42, 68, 17, 5, 13, 14, 82, 92, 77, 55, 97, 90, 85, 4, 50, 59, 46, 36, 84, 93, 45, 91, 9, 6, 8, 78, 75, 47, 16, 29","5","4873077"
"62, 88, 54, 96, 89, 39, 14, 10, 73, 27, 57, 49, 22, 94, 92, 4, 65, 48, 19, 93, 7, 71, 21, 45, 3, 67, 29, 84, 5, 83, 18, 77, 24, 76, 20, 16, 82, 68, 41, 53, 72, 25, 31, 30, 43, 47, 36, 8, 34, 37, 90, 50, 61, 52, 23, 75, 100, 46, 55, 1, 6, 64, 85, 95, 79, 13, 9, 66, 99, 58, 98, 56, 26, 81, 44, 12, 60, 42, 2, 78, 80, 11, 74, 97, 51, 33, 32, 63, 17, 28, 70, 35, 69, 86, 15, 59, 91, 40, 38, 87","24, 68, 95, 10, 11, 16, 90, 79, 63, 49, 7, 67, 50, 81, 31, 60, 77, 37, 17, 94, 44, 29, 13, 3, 5, 53, 73, 48, 8, 38, 78, 39, 43, 98, 33, 70, 18, 76, 28, 66, 62, 75, 57, 97, 32, 19, 85, 55, 26, 51, 61, 45, 71, 83, 21, 84, 89, 72, 54, 20, 82, 15, 93, 87, 56, 1, 65, 64, 9, 92, 25, 2, 23, 47, 69, 96, 12, 88, 74, 27, 99, 58, 6, 86, 80, 41, 34, 59, 30, 52, 100, 14, 35, 36, 42, 4, 46, 91, 40, 22","4","4873077"
"4, 74, 13, 62, 1, 61, 25, 31, 43, 75, 81, 56, 2, 65, 29, 30, 5, 42, 51, 98, 83, 60, 38, 63, 77, 88, 48, 86, 66, 67, 54, 71, 21, 12, 40, 64, 36, 52, 6, 69, 100, 96, 34, 41, 97, 26, 94, 23, 32, 22, 49, 8, 79, 99, 44, 15, 68, 76, 80, 58, 37, 20, 95, 78, 93, 9, 18, 55, 33, 27, 46, 19, 39, 57, 87, 59, 28, 89, 84, 85, 45, 70, 91, 53, 16, 3, 72, 47, 90, 35, 14, 10, 92, 24, 7, 50, 17, 82, 11, 73","91, 88, 22, 78, 97, 67, 23, 71, 85, 31, 70, 53, 3, 14, 28, 60, 64, 50, 18, 74, 26, 2, 49, 75, 55, 100, 63, 37, 44, 54, 36, 40, 76, 58, 21, 89, 99, 68, 77, 4, 59, 30, 56, 87, 65, 51, 39, 94, 41, 83, 13, 20, 96, 29, 43, 38, 80, 6, 1, 17, 46, 66, 34, 5, 79, 25, 19, 92, 47, 98, 52, 93, 73, 35, 16, 33, 90, 24, 15, 10, 42, 11, 57, 45, 7, 69, 81, 48, 12, 32, 72, 8, 86, 61, 95, 62, 9, 27, 82, 84","3","4873077"
"94, 97, 14, 49, 27, 45, 73, 74, 24, 81, 44, 71, 58, 85, 91, 41, 16, 70, 54, 75, 89, 18, 95, 38, 93, 26, 65, 86, 33, 79, 23, 63, 34, 83, 98, 42, 96, 31, 10, 13, 47, 90, 4, 57, 15, 53, 56, 46, 11, 62, 69, 99, 100, 9, 76, 84, 50, 30, 39, 52, 22, 88, 3, 59, 51, 7, 64, 21, 5, 19, 8, 35, 67, 37, 17, 2, 80, 78, 20, 6, 68, 60, 28, 29, 72, 61, 92, 66, 87, 82, 12, 32, 55, 40, 43, 48, 36, 25, 77, 1","41, 86, 46, 26, 55, 69, 87, 14, 96, 7, 19, 6, 35, 63, 99, 84, 51, 16, 36, 37, 90, 83, 20, 12, 78, 21, 33, 47, 92, 27, 30, 81, 28, 60, 94, 11, 80, 32, 50, 71, 38, 29, 45, 54, 10, 67, 89, 93, 42, 100, 48, 59, 82, 56, 8, 77, 61, 79, 31, 88, 75, 18, 40, 53, 9, 25, 3, 5, 95, 97, 62, 44, 73, 13, 58, 68, 43, 34, 64, 15, 52, 85, 24, 2, 4, 23, 70, 76, 1, 17, 39, 74, 22, 98, 91, 65, 66, 72, 49, 57","5","4873077"
"95, 16, 60, 38, 30, 64, 51, 22, 63, 87, 41, 86, 11, 93, 37, 56, 14, 98, 7, 48, 72, 36, 81, 42, 68, 21, 49, 6, 20, 94, 40, 39, 75, 35, 46, 8, 31, 59, 84, 23, 96, 53, 71, 65, 79, 27, 24, 44, 62, 26, 52, 67, 92, 82, 9, 25, 57, 19, 85, 12, 29, 18, 90, 47, 100, 50, 99, 5, 17, 91, 78, 15, 74, 70, 43, 76, 3, 69, 33, 2, 80, 1, 66, 83, 77, 73, 4, 55, 61, 28, 88, 97, 54, 34, 45, 32, 89, 58, 10, 13","93, 67, 14, 20, 37, 96, 60, 92, 95, 63, 23, 48, 6, 31, 41, 27, 18, 77, 39, 74, 36, 72, 2, 1, 71, 83, 24, 54, 57, 3, 80, 65, 68, 90, 62, 58, 66, 17, 53, 10, 16, 99, 33, 49, 86, 46, 26, 97, 9, 73, 34, 19, 40, 7, 29, 35, 82, 4, 47, 84, 52, 61, 22, 91, 25, 30, 56, 11, 88, 44, 45, 78, 85, 13, 81, 64, 70, 59, 42, 50, 75, 5, 8, 38, 69, 100, 87, 32, 12, 51, 98, 79, 89, 28, 15, 21, 43, 76, 94, 55","7","4873077"
"68, 33, 6, 7, 84, 22, 34, 24, 99, 67, 25, 30, 36, 42, 41, 92, 48, 13, 61, 54, 73, 100, 43, 50, 81, 20, 26, 90, 10, 1, 96, 93, 49, 59, 79, 21, 31, 57, 53, 17, 82, 51, 69, 16, 9, 58, 88, 71, 94, 37, 29, 89, 52, 23, 98, 11, 76, 38, 55, 63, 2, 27, 47, 95, 80, 5, 14, 66, 45, 74, 75, 60, 4, 65, 39, 83, 15, 77, 44, 19, 91, 40, 28, 56, 32, 35, 78, 70, 3, 8, 46, 86, 64, 85, 87, 97, 72, 18, 12, 62","61, 50, 91, 12, 80, 28, 62, 54, 87, 94, 83, 38, 32, 22, 60, 44, 68, 74, 57, 84, 77, 9, 96, 17, 37, 39, 88, 66, 72, 47, 55, 69, 2, 48, 27, 18, 29, 63, 8, 15, 81, 33, 41, 95, 82, 30, 93, 90, 14, 78, 36, 34, 75, 52, 5, 23, 97, 64, 21, 45, 79, 86, 49, 35, 43, 46, 24, 58, 3, 85, 53, 10, 65, 13, 98, 20, 56, 70, 76, 59, 89, 73, 99, 1, 92, 100, 19, 42, 67, 26, 51, 11, 6, 31, 4, 71, 40, 25, 7, 16","2","4873077"
"99, 29, 51, 80, 6, 72, 39, 9, 52, 89, 78, 85, 45, 56, 43, 35, 10, 27, 77, 17, 31, 26, 50, 24, 90, 73, 67, 68, 91, 86, 20, 44, 94, 57, 84, 96, 48, 28, 42, 33, 97, 92, 100, 87, 40, 75, 15, 69, 83, 2, 64, 13, 74, 79, 41, 53, 59, 3, 11, 66, 5, 14, 34, 88, 46, 4, 55, 21, 36, 63, 38, 16, 49, 71, 65, 60, 98, 82, 1, 25, 12, 81, 8, 54, 47, 30, 37, 19, 76, 93, 22, 95, 32, 61, 18, 7, 58, 62, 70, 23","87, 23, 77, 6, 2, 48, 10, 21, 59, 60, 46, 20, 30, 62, 57, 16, 65, 13, 91, 94, 52, 100, 37, 42, 7, 74, 38, 35, 40, 92, 90, 69, 79, 89, 68, 55, 26, 39, 12, 29, 11, 71, 28, 1, 50, 88, 3, 53, 81, 78, 36, 73, 45, 17, 70, 93, 34, 4, 22, 83, 84, 95, 15, 24, 18, 31, 96, 97, 99, 5, 8, 86, 80, 75, 49, 51, 64, 67, 72, 63, 27, 32, 76, 44, 19, 56, 43, 98, 54, 61, 9, 33, 85, 66, 82, 41, 25, 14, 58, 47","6","4873077"
"100, 52, 59, 32, 62, 67, 15, 26, 27, 47, 58, 88, 5, 70, 14, 61, 69, 3, 7, 80, 72, 97, 99, 45, 24, 28, 90, 71, 91, 86, 19, 84, 41, 82, 16, 60, 57, 1, 6, 53, 22, 68, 65, 29, 43, 10, 30, 33, 40, 8, 55, 94, 83, 9, 77, 49, 35, 56, 17, 46, 79, 11, 38, 64, 51, 25, 89, 39, 21, 44, 13, 92, 12, 74, 2, 37, 76, 66, 75, 4, 96, 20, 36, 93, 31, 78, 23, 54, 42, 98, 87, 18, 73, 63, 34, 95, 48, 85, 50, 81","32, 37, 19, 76, 80, 28, 38, 67, 42, 34, 13, 35, 88, 56, 64, 48, 4, 49, 25, 62, 83, 40, 93, 68, 47, 6, 8, 58, 52, 15, 72, 21, 87, 45, 94, 18, 36, 30, 95, 91, 20, 65, 5, 26, 71, 23, 12, 31, 70, 1, 86, 55, 75, 50, 17, 79, 14, 78, 99, 69, 57, 84, 77, 54, 39, 85, 98, 33, 29, 53, 10, 46, 66, 81, 89, 43, 44, 100, 9, 61, 7, 41, 3, 74, 60, 90, 51, 63, 11, 82, 24, 97, 2, 59, 73, 96, 22, 92, 27, 16","5","4873077"
"66, 39, 49, 48, 85, 72, 56, 12, 64, 76, 95, 100, 90, 8, 68, 30, 61, 26, 9, 75, 93, 51, 29, 57, 46, 7, 21, 55, 18, 2, 59, 11, 34, 10, 31, 58, 65, 53, 91, 37, 3, 1, 4, 86, 89, 63, 41, 6, 17, 19, 97, 87, 80, 32, 50, 71, 16, 15, 73, 35, 43, 99, 67, 23, 45, 92, 74, 20, 13, 62, 25, 47, 5, 83, 24, 36, 94, 22, 81, 69, 78, 88, 33, 52, 44, 84, 40, 77, 42, 96, 54, 28, 14, 79, 60, 38, 27, 98, 70, 82","93, 2, 81, 75, 80, 99, 85, 57, 36, 23, 27, 78, 24, 29, 22, 83, 39, 5, 51, 77, 63, 14, 9, 96, 69, 41, 46, 45, 35, 53, 54, 59, 33, 87, 86, 28, 60, 3, 37, 8, 88, 73, 25, 30, 18, 67, 66, 52, 74, 84, 56, 47, 17, 71, 48, 34, 92, 19, 58, 43, 82, 38, 94, 97, 89, 79, 42, 76, 61, 70, 11, 100, 90, 55, 64, 6, 16, 95, 62, 13, 31, 12, 21, 1, 20, 4, 98, 65, 50, 40, 26, 44, 15, 68, 10, 72, 32, 49, 91, 7","2","4873077"
"71, 95, 45, 66, 76, 16, 84, 18, 19, 26, 93, 62, 97, 57, 51, 61, 11, 44, 48, 49, 3, 37, 90, 23, 89, 78, 68, 47, 21, 41, 6, 88, 9, 70, 34, 86, 67, 17, 39, 36, 74, 75, 2, 64, 25, 99, 92, 32, 59, 58, 73, 82, 77, 55, 79, 69, 65, 80, 60, 52, 12, 8, 54, 46, 30, 50, 63, 22, 29, 13, 72, 7, 85, 24, 33, 10, 94, 56, 100, 15, 96, 1, 83, 14, 43, 38, 27, 53, 40, 20, 28, 5, 4, 81, 98, 87, 31, 91, 42, 35","14, 38, 77, 7, 25, 34, 79, 33, 40, 89, 87, 42, 88, 72, 64, 73, 56, 17, 13, 26, 96, 75, 86, 51, 53, 4, 1, 74, 44, 85, 11, 48, 83, 82, 9, 47, 18, 19, 41, 70, 3, 93, 29, 80, 69, 22, 16, 91, 58, 67, 99, 59, 54, 45, 65, 24, 49, 20, 2, 36, 52, 94, 5, 78, 10, 92, 37, 12, 60, 23, 31, 27, 50, 15, 61, 63, 62, 32, 97, 90, 35, 76, 30, 57, 100, 6, 95, 43, 8, 21, 46, 66, 71, 28, 81, 39, 55, 84, 68, 98","4","4873077"
"65, 43, 53, 68, 64, 100, 20, 21, 79, 30, 97, 73, 46, 31, 27, 94, 39, 55, 85, 24, 25, 89, 11, 2, 50, 18, 47, 10, 3, 57, 61, 42, 78, 72, 34, 41, 28, 45, 49, 37, 86, 19, 48, 38, 59, 83, 8, 6, 82, 1, 95, 62, 67, 32, 63, 13, 75, 74, 36, 90, 98, 99, 66, 92, 12, 9, 29, 87, 58, 52, 77, 14, 69, 88, 17, 84, 70, 60, 54, 96, 22, 7, 16, 4, 71, 26, 93, 81, 33, 35, 44, 51, 76, 5, 15, 56, 40, 91, 80, 23","43, 26, 84, 96, 27, 11, 25, 32, 53, 70, 21, 51, 5, 15, 13, 63, 60, 81, 12, 59, 95, 92, 82, 65, 45, 90, 54, 77, 44, 76, 31, 57, 99, 80, 29, 75, 16, 39, 36, 4, 8, 28, 89, 1, 83, 79, 56, 24, 88, 22, 38, 52, 98, 94, 6, 69, 50, 87, 37, 66, 85, 10, 72, 17, 48, 34, 40, 97, 71, 64, 78, 49, 30, 35, 68, 100, 18, 93, 19, 41, 14, 3, 91, 9, 55, 62, 67, 23, 42, 74, 20, 73, 61, 47, 86, 33, 58, 2, 7, 46","6","4873077"
"74, 45, 28, 59, 10, 67, 8, 5, 46, 54, 42, 23, 26, 33, 65, 36, 63, 38, 69, 99, 89, 24, 64, 29, 19, 82, 83, 71, 30, 100, 52, 94, 15, 17, 98, 6, 51, 32, 1, 56, 55, 95, 79, 27, 91, 70, 58, 87, 40, 21, 96, 37, 20, 81, 80, 76, 14, 73, 68, 4, 34, 47, 31, 72, 90, 35, 9, 60, 77, 97, 61, 18, 43, 78, 11, 48, 3, 2, 39, 13, 12, 49, 86, 85, 57, 88, 41, 92, 93, 22, 62, 25, 75, 16, 84, 50, 66, 53, 7, 44","82, 32, 57, 36, 100, 44, 62, 14, 19, 28, 20, 9, 17, 52, 11, 23, 16, 93, 63, 7, 45, 12, 46, 69, 42, 54, 40, 25, 73, 77, 79, 76, 81, 55, 26, 64, 38, 70, 24, 41, 47, 37, 92, 10, 8, 60, 34, 97, 35, 3, 39, 1, 83, 67, 56, 6, 87, 89, 29, 85, 43, 88, 65, 49, 50, 71, 96, 21, 53, 86, 95, 2, 94, 91, 98, 99, 72, 80, 30, 48, 18, 84, 5, 78, 59, 68, 22, 51, 90, 66, 61, 33, 4, 15, 75, 58, 13, 31, 74, 27","4","4873077"
"66, 4, 51, 57, 81, 36, 3, 58, 10, 63, 75, 2, 47, 13, 1, 71, 37, 64, 22, 95, 79, 72, 84, 61, 92, 21, 60, 87, 100, 80, 94, 23, 68, 7, 39, 42, 43, 34, 16, 69, 26, 83, 30, 70, 49, 17, 24, 38, 48, 45, 32, 20, 96, 15, 77, 27, 65, 82, 33, 52, 76, 19, 40, 99, 18, 50, 88, 9, 56, 78, 53, 29, 90, 5, 89, 85, 67, 98, 31, 14, 6, 59, 74, 35, 46, 41, 44, 91, 25, 97, 8, 62, 12, 93, 28, 55, 73, 54, 86, 11","7, 64, 71, 17, 28, 5, 18, 53, 16, 91, 70, 31, 22, 51, 3, 97, 14, 26, 77, 20, 30, 73, 78, 38, 36, 49, 58, 60, 88, 94, 47, 50, 9, 84, 55, 8, 42, 81, 79, 37, 100, 98, 59, 61, 92, 29, 4, 25, 90, 99, 52, 2, 89, 74, 34, 76, 44, 75, 15, 65, 67, 63, 62, 72, 19, 56, 87, 93, 95, 68, 86, 24, 23, 6, 33, 39, 85, 27, 12, 46, 80, 66, 11, 83, 41, 1, 45, 96, 69, 82, 13, 32, 43, 40, 54, 21, 48, 10, 57, 35","2","4873077"
"96, 93, 53, 16, 23, 14, 88, 82, 94, 52, 98, 49, 65, 60, 56, 74, 83, 87, 25, 19, 41, 8, 72, 80, 92, 17, 85, 3, 4, 78, 7, 26, 69, 100, 95, 57, 29, 55, 79, 44, 43, 99, 21, 10, 47, 81, 15, 54, 2, 34, 73, 45, 11, 63, 77, 32, 86, 50, 37, 97, 31, 5, 36, 62, 64, 27, 12, 48, 61, 38, 33, 13, 90, 20, 42, 58, 30, 76, 70, 39, 67, 24, 71, 59, 6, 35, 84, 51, 46, 1, 89, 9, 68, 22, 28, 18, 75, 91, 66, 40","19, 63, 85, 97, 98, 73, 51, 14, 82, 27, 42, 48, 39, 13, 17, 37, 68, 93, 61, 23, 31, 90, 22, 1, 77, 36, 60, 58, 18, 57, 35, 94, 11, 49, 40, 76, 84, 43, 44, 59, 32, 52, 64, 55, 33, 86, 79, 26, 3, 9, 62, 47, 21, 66, 70, 29, 53, 38, 100, 99, 89, 78, 16, 50, 8, 2, 28, 81, 87, 25, 72, 46, 45, 75, 74, 4, 54, 15, 30, 24, 5, 10, 83, 56, 91, 96, 69, 92, 71, 7, 65, 80, 88, 41, 20, 95, 67, 34, 12, 6","2","4873077"
"98, 2, 39, 43, 46, 48, 55, 67, 70, 23, 8, 1, 65, 76, 34, 59, 87, 64, 97, 47, 88, 10, 18, 68, 92, 66, 53, 62, 51, 33, 3, 16, 83, 28, 90, 77, 21, 99, 42, 27, 13, 12, 11, 32, 29, 71, 36, 7, 69, 9, 49, 17, 19, 82, 91, 22, 89, 14, 30, 96, 40, 24, 73, 37, 63, 72, 79, 84, 20, 57, 58, 52, 5, 86, 50, 54, 100, 44, 35, 26, 78, 74, 81, 15, 45, 60, 41, 4, 25, 56, 93, 94, 6, 95, 80, 31, 75, 38, 61, 85","54, 64, 67, 13, 95, 78, 71, 63, 30, 15, 27, 70, 28, 1, 8, 62, 79, 75, 96, 49, 38, 14, 2, 94, 85, 45, 20, 84, 40, 83, 46, 58, 42, 88, 41, 3, 93, 5, 57, 76, 59, 35, 4, 37, 12, 19, 90, 92, 74, 89, 66, 52, 26, 44, 33, 86, 39, 56, 91, 50, 73, 61, 6, 55, 99, 9, 72, 100, 51, 43, 77, 47, 25, 21, 23, 60, 87, 32, 31, 7, 53, 82, 11, 69, 48, 68, 65, 80, 36, 18, 34, 10, 29, 17, 22, 97, 24, 81, 16, 98","2","4873077"
"59, 76, 28, 7, 44, 37, 64, 42, 61, 78, 15, 23, 71, 84, 30, 19, 12, 87, 93, 91, 13, 66, 53, 6, 39, 26, 74, 54, 60, 18, 36, 11, 31, 82, 89, 8, 5, 97, 27, 32, 41, 58, 33, 3, 96, 35, 24, 83, 98, 40, 75, 50, 80, 79, 20, 47, 57, 29, 100, 17, 38, 21, 69, 49, 68, 25, 1, 9, 72, 92, 86, 85, 90, 4, 16, 43, 45, 73, 2, 55, 67, 99, 95, 70, 65, 63, 56, 10, 88, 62, 34, 48, 81, 46, 94, 51, 52, 22, 14, 77","79, 43, 15, 92, 19, 96, 40, 64, 57, 42, 82, 28, 30, 18, 34, 73, 84, 74, 46, 50, 97, 72, 66, 51, 99, 22, 86, 29, 6, 58, 24, 69, 20, 23, 63, 11, 85, 48, 1, 93, 87, 32, 90, 35, 78, 9, 89, 62, 95, 88, 17, 41, 52, 70, 65, 94, 47, 44, 10, 38, 5, 60, 13, 7, 91, 36, 59, 53, 100, 37, 21, 31, 26, 68, 54, 8, 75, 83, 67, 2, 27, 81, 56, 76, 39, 61, 77, 80, 71, 55, 45, 14, 12, 33, 4, 98, 49, 16, 3, 25","3","4873077"
"31, 42, 25, 26, 33, 7, 13, 52, 5, 88, 50, 80, 29, 30, 96, 49, 39, 65, 21, 10, 77, 59, 24, 75, 16, 53, 79, 84, 100, 27, 23, 58, 9, 51, 32, 85, 92, 68, 3, 11, 89, 47, 41, 8, 6, 97, 98, 90, 67, 12, 54, 66, 28, 61, 19, 43, 71, 36, 4, 20, 57, 56, 87, 14, 37, 63, 91, 17, 78, 95, 83, 62, 82, 70, 86, 45, 40, 35, 22, 38, 81, 64, 15, 76, 74, 69, 1, 72, 60, 99, 55, 48, 94, 34, 73, 44, 93, 46, 18, 2","59, 60, 87, 43, 90, 65, 89, 6, 79, 80, 63, 34, 92, 3, 11, 74, 45, 16, 5, 44, 24, 41, 31, 50, 53, 52, 15, 96, 40, 19, 56, 28, 27, 71, 58, 55, 68, 67, 30, 20, 54, 26, 48, 47, 2, 18, 33, 83, 29, 8, 12, 64, 10, 51, 7, 100, 25, 97, 69, 36, 61, 14, 84, 49, 57, 9, 23, 73, 17, 81, 91, 88, 95, 93, 75, 70, 78, 98, 86, 22, 99, 1, 37, 42, 66, 35, 32, 39, 77, 76, 82, 4, 46, 62, 38, 72, 85, 21, 94, 13","6","4873077"
"58, 15, 24, 83, 76, 69, 91, 52, 81, 2, 38, 66, 44, 21, 73, 47, 10, 87, 99, 5, 37, 61, 42, 4, 70, 51, 75, 95, 85, 64, 40, 27, 88, 50, 62, 93, 33, 22, 36, 13, 86, 65, 60, 63, 46, 17, 12, 100, 98, 3, 41, 84, 1, 34, 57, 82, 28, 25, 94, 35, 9, 56, 96, 39, 97, 53, 26, 45, 19, 11, 30, 31, 6, 8, 72, 16, 18, 43, 67, 23, 77, 48, 92, 74, 71, 68, 7, 80, 90, 59, 54, 29, 32, 89, 79, 55, 78, 14, 20, 49","53, 86, 55, 89, 17, 63, 13, 29, 48, 42, 71, 22, 38, 35, 72, 62, 49, 61, 57, 66, 79, 14, 5, 25, 100, 27, 50, 10, 11, 43, 59, 47, 70, 46, 15, 26, 96, 34, 87, 24, 75, 78, 65, 90, 40, 80, 39, 95, 32, 82, 6, 1, 74, 37, 4, 81, 83, 23, 7, 56, 60, 44, 16, 69, 28, 54, 76, 20, 8, 73, 92, 68, 77, 9, 58, 52, 3, 98, 18, 67, 36, 12, 51, 45, 91, 2, 93, 97, 33, 19, 99, 84, 41, 30, 85, 88, 94, 21, 31, 64","3","4873077"
"7, 86, 58, 60, 14, 91, 49, 76, 22, 68, 37, 52, 78, 17, 59, 75, 1, 43, 92, 85, 62, 64, 77, 98, 36, 4, 19, 55, 13, 28, 90, 99, 30, 50, 29, 93, 2, 66, 61, 23, 96, 51, 5, 3, 11, 57, 15, 48, 97, 72, 100, 12, 31, 46, 42, 27, 95, 38, 32, 9, 34, 56, 94, 39, 83, 8, 53, 24, 47, 21, 73, 70, 82, 6, 41, 81, 63, 45, 65, 80, 25, 44, 16, 20, 71, 69, 18, 84, 26, 10, 54, 67, 33, 89, 87, 74, 40, 35, 79, 88","60, 20, 50, 33, 79, 70, 54, 18, 37, 42, 74, 40, 65, 25, 7, 5, 92, 80, 94, 32, 10, 87, 73, 12, 91, 56, 16, 100, 67, 69, 82, 31, 4, 47, 49, 45, 96, 9, 23, 62, 75, 78, 35, 61, 17, 14, 53, 59, 58, 2, 99, 13, 66, 38, 19, 88, 57, 1, 48, 98, 64, 95, 6, 77, 97, 76, 51, 8, 44, 15, 68, 24, 71, 85, 46, 43, 3, 21, 52, 84, 41, 22, 34, 89, 30, 81, 36, 26, 28, 63, 83, 39, 55, 29, 27, 90, 86, 72, 93, 11","6","4873077"
"96, 34, 21, 13, 77, 16, 76, 99, 75, 89, 98, 57, 2, 27, 70, 28, 97, 95, 9, 7, 30, 37, 39, 43, 64, 56, 26, 55, 90, 100, 20, 36, 46, 11, 73, 53, 17, 48, 93, 49, 52, 79, 45, 71, 86, 10, 38, 50, 60, 3, 51, 25, 81, 32, 78, 31, 12, 58, 40, 65, 19, 63, 6, 5, 1, 44, 94, 92, 59, 29, 42, 23, 87, 80, 67, 88, 62, 14, 24, 85, 22, 68, 69, 82, 33, 84, 72, 47, 35, 74, 18, 15, 91, 54, 61, 4, 66, 83, 8, 41","49, 44, 91, 97, 20, 4, 42, 76, 63, 87, 71, 62, 7, 13, 33, 43, 25, 86, 31, 54, 78, 45, 93, 61, 85, 53, 50, 75, 81, 29, 5, 52, 55, 21, 96, 6, 2, 14, 23, 66, 80, 51, 26, 67, 83, 70, 39, 58, 56, 100, 48, 92, 19, 79, 28, 1, 22, 72, 64, 46, 38, 9, 77, 16, 27, 41, 84, 24, 60, 94, 8, 30, 47, 98, 95, 90, 32, 68, 82, 15, 88, 99, 65, 37, 10, 11, 12, 35, 17, 18, 34, 40, 36, 57, 3, 74, 59, 73, 69, 89","3","4873077"
"39, 96, 83, 94, 82, 8, 100, 72, 99, 81, 27, 67, 64, 95, 23, 65, 69, 57, 32, 91, 49, 7, 9, 76, 31, 24, 74, 90, 87, 34, 71, 62, 36, 58, 43, 22, 93, 29, 68, 13, 45, 10, 59, 54, 53, 63, 6, 44, 52, 4, 61, 19, 30, 55, 12, 89, 26, 21, 42, 11, 38, 3, 86, 40, 47, 98, 18, 35, 79, 46, 50, 25, 33, 37, 5, 41, 28, 73, 85, 15, 16, 48, 1, 14, 92, 70, 56, 51, 60, 66, 75, 97, 80, 84, 88, 2, 77, 17, 20, 78","44, 48, 20, 52, 59, 1, 53, 81, 46, 60, 77, 10, 14, 58, 15, 41, 94, 2, 93, 76, 79, 86, 96, 68, 26, 88, 42, 100, 63, 45, 11, 49, 56, 80, 62, 39, 12, 99, 54, 6, 97, 85, 33, 50, 75, 89, 9, 87, 25, 92, 82, 32, 51, 17, 65, 78, 27, 28, 18, 91, 47, 74, 43, 71, 84, 69, 8, 64, 66, 95, 55, 3, 31, 5, 37, 19, 70, 22, 83, 72, 13, 35, 61, 29, 57, 98, 40, 34, 16, 67, 36, 30, 73, 4, 90, 7, 38, 23, 21, 24","5","4873077"
