"sigma_o","sigma_x","Number of Components","Seed"
"39, 46, 40, 59, 44, 10, 69, 5, 7, 32, 70, 14, 36, 51, 24, 34, 71, 30, 73, 25, 42, 17, 1, 9, 49, 67, 19, 75, 15, 23, 37, 22, 53, 28, 4, 63, 74, 66, 72, 48, 35, 33, 56, 50, 12, 64, 29, 13, 52, 21, 8, 62, 68, 11, 54, 45, 55, 16, 18, 47, 58, 41, 26, 57, 6, 43, 31, 2, 65, 20, 27, 60, 3, 61, 38","43, 50, 72, 66, 42, 75, 63, 10, 2, 61, 65, 59, 19, 73, 33, 68, 31, 57, 64, 67, 62, 52, 39, 40, 58, 46, 21, 14, 25, 48, 29, 45, 27, 11, 1, 60, 30, 34, 32, 6, 70, 51, 28, 3, 49, 36, 74, 55, 16, 22, 7, 37, 53, 24, 18, 23, 20, 4, 15, 69, 47, 56, 41, 54, 71, 12, 8, 13, 38, 26, 17, 5, 44, 35, 9","4","9210025"
"58, 6, 29, 2, 74, 14, 9, 50, 19, 54, 26, 73, 40, 75, 65, 69, 43, 31, 27, 56, 64, 15, 36, 60, 57, 44, 7, 37, 25, 52, 53, 61, 12, 20, 68, 18, 55, 34, 22, 11, 39, 41, 63, 17, 33, 70, 42, 4, 38, 24, 13, 47, 30, 16, 32, 67, 35, 62, 8, 49, 45, 46, 59, 71, 23, 1, 48, 72, 28, 10, 3, 66, 21, 5, 51","44, 69, 11, 38, 14, 30, 17, 2, 66, 15, 36, 26, 12, 24, 23, 48, 39, 20, 71, 29, 62, 54, 1, 73, 21, 4, 61, 58, 19, 37, 47, 34, 31, 52, 43, 6, 57, 49, 8, 28, 63, 16, 7, 53, 27, 40, 10, 33, 68, 45, 59, 75, 25, 51, 72, 35, 22, 55, 50, 65, 13, 74, 3, 42, 9, 32, 46, 67, 18, 56, 64, 5, 70, 41, 60","2","9210025"
"51, 16, 56, 72, 58, 27, 23, 59, 60, 55, 11, 53, 42, 1, 6, 18, 40, 62, 65, 15, 12, 33, 73, 37, 63, 30, 45, 57, 35, 24, 38, 21, 68, 52, 54, 43, 10, 25, 70, 4, 50, 7, 8, 9, 34, 75, 41, 66, 49, 3, 31, 29, 28, 64, 61, 67, 26, 17, 71, 13, 44, 36, 22, 2, 69, 5, 46, 19, 47, 48, 32, 20, 14, 39, 74","61, 64, 24, 34, 75, 63, 69, 62, 52, 4, 46, 40, 15, 21, 42, 17, 10, 25, 70, 66, 14, 54, 31, 18, 43, 26, 32, 9, 30, 71, 41, 16, 48, 68, 35, 12, 45, 2, 20, 22, 59, 72, 13, 57, 23, 56, 38, 60, 19, 1, 33, 7, 8, 58, 73, 29, 50, 39, 27, 3, 55, 5, 44, 37, 67, 49, 53, 65, 51, 11, 36, 28, 74, 47, 6","6","9210025"
"30, 24, 10, 2, 53, 43, 55, 22, 71, 52, 59, 40, 64, 9, 47, 23, 41, 8, 13, 75, 69, 54, 14, 48, 50, 63, 33, 21, 66, 39, 70, 4, 68, 38, 49, 67, 62, 12, 73, 26, 44, 37, 74, 42, 36, 6, 34, 46, 56, 28, 60, 16, 65, 3, 58, 57, 20, 72, 1, 27, 5, 32, 61, 11, 31, 7, 17, 19, 45, 51, 18, 15, 25, 35, 29","35, 20, 60, 42, 33, 68, 1, 53, 58, 72, 44, 69, 23, 21, 46, 4, 28, 10, 75, 19, 16, 15, 43, 31, 51, 36, 59, 74, 27, 48, 34, 7, 45, 9, 11, 37, 39, 17, 47, 14, 70, 49, 29, 54, 2, 71, 61, 38, 24, 26, 41, 73, 62, 25, 55, 67, 32, 13, 57, 65, 66, 8, 6, 30, 56, 63, 18, 64, 5, 50, 40, 3, 12, 52, 22","3","9210025"
"40, 58, 75, 14, 71, 10, 54, 31, 26, 51, 4, 74, 44, 66, 3, 69, 9, 17, 36, 57, 23, 53, 55, 16, 38, 62, 18, 64, 49, 73, 59, 61, 15, 41, 63, 11, 72, 50, 46, 48, 47, 35, 30, 60, 34, 25, 33, 67, 7, 6, 19, 65, 1, 2, 28, 20, 8, 37, 27, 24, 68, 45, 12, 56, 43, 42, 32, 22, 5, 39, 70, 52, 13, 29, 21","4, 12, 47, 20, 9, 21, 17, 11, 45, 39, 19, 75, 70, 14, 52, 68, 37, 44, 74, 33, 46, 29, 49, 28, 35, 64, 69, 60, 36, 50, 26, 71, 10, 63, 5, 30, 2, 43, 23, 41, 24, 62, 65, 56, 67, 40, 57, 3, 42, 48, 15, 72, 8, 27, 18, 31, 1, 13, 58, 73, 6, 32, 16, 51, 55, 54, 25, 59, 38, 7, 34, 22, 61, 66, 53","6","9210025"
"20, 25, 70, 21, 30, 2, 6, 7, 45, 52, 8, 3, 55, 41, 71, 54, 75, 29, 65, 4, 27, 42, 44, 13, 28, 36, 23, 73, 50, 17, 10, 12, 31, 16, 35, 58, 15, 19, 14, 72, 63, 53, 62, 48, 67, 64, 49, 59, 57, 43, 56, 32, 66, 24, 22, 46, 47, 60, 38, 51, 69, 34, 68, 9, 1, 74, 61, 33, 5, 26, 11, 18, 40, 39, 37","70, 56, 31, 36, 37, 10, 5, 54, 2, 57, 19, 50, 68, 13, 29, 6, 67, 32, 73, 49, 16, 21, 9, 27, 15, 64, 65, 39, 71, 7, 4, 11, 51, 26, 8, 69, 34, 44, 47, 42, 43, 61, 38, 72, 18, 12, 45, 63, 25, 74, 62, 3, 59, 58, 17, 52, 75, 24, 35, 23, 48, 33, 20, 22, 55, 28, 1, 66, 60, 14, 40, 46, 53, 30, 41","4","9210025"
"23, 43, 74, 31, 3, 69, 5, 19, 2, 65, 42, 34, 60, 36, 47, 41, 33, 6, 52, 48, 15, 58, 20, 1, 56, 40, 73, 53, 16, 63, 35, 30, 12, 75, 45, 70, 4, 64, 14, 26, 67, 29, 46, 55, 22, 68, 57, 25, 44, 59, 24, 9, 66, 71, 32, 27, 62, 28, 38, 39, 7, 51, 10, 50, 11, 72, 13, 21, 37, 17, 18, 49, 8, 54, 61","73, 24, 5, 56, 66, 20, 74, 18, 62, 2, 70, 39, 3, 43, 26, 45, 61, 33, 7, 19, 42, 51, 29, 10, 40, 50, 53, 63, 47, 49, 22, 27, 72, 65, 21, 71, 64, 54, 34, 44, 13, 28, 38, 37, 17, 15, 16, 32, 11, 57, 55, 58, 36, 1, 25, 60, 31, 41, 48, 9, 67, 30, 59, 69, 4, 14, 35, 75, 23, 6, 46, 52, 12, 68, 8","6","9210025"
"28, 11, 17, 70, 38, 67, 22, 72, 54, 18, 14, 31, 73, 24, 3, 25, 44, 46, 12, 71, 40, 34, 10, 8, 49, 50, 1, 53, 7, 35, 19, 74, 65, 16, 20, 56, 29, 27, 5, 33, 57, 60, 13, 47, 41, 63, 51, 43, 75, 45, 15, 64, 62, 42, 36, 59, 68, 6, 61, 23, 48, 21, 30, 26, 52, 9, 55, 39, 58, 32, 2, 66, 4, 37, 69","23, 64, 13, 39, 48, 21, 7, 15, 43, 22, 24, 41, 67, 34, 12, 2, 42, 26, 53, 40, 72, 18, 63, 73, 35, 3, 37, 59, 36, 10, 25, 71, 60, 30, 69, 29, 1, 57, 27, 62, 65, 50, 9, 44, 75, 38, 5, 74, 46, 16, 70, 61, 58, 28, 11, 4, 32, 17, 6, 66, 56, 52, 33, 14, 47, 54, 8, 31, 20, 45, 55, 49, 68, 51, 19","2","9210025"
"23, 68, 59, 41, 55, 2, 56, 39, 65, 31, 49, 70, 18, 52, 43, 8, 1, 4, 17, 13, 15, 67, 69, 64, 47, 27, 32, 61, 10, 44, 6, 54, 29, 34, 40, 9, 28, 7, 20, 50, 22, 46, 60, 36, 3, 62, 48, 24, 16, 14, 58, 66, 53, 30, 12, 57, 51, 38, 42, 45, 21, 19, 33, 72, 37, 11, 73, 74, 75, 63, 5, 35, 71, 26, 25","40, 35, 33, 72, 24, 71, 34, 62, 56, 7, 67, 1, 17, 60, 13, 75, 38, 39, 45, 32, 70, 41, 16, 55, 29, 22, 74, 51, 31, 11, 53, 21, 36, 2, 15, 23, 44, 48, 18, 69, 59, 58, 27, 6, 42, 25, 65, 61, 54, 5, 64, 52, 50, 8, 4, 47, 12, 43, 37, 46, 28, 57, 66, 10, 49, 30, 63, 3, 14, 73, 19, 9, 68, 20, 26","5","9210025"
"27, 47, 37, 49, 55, 9, 5, 58, 8, 3, 53, 61, 11, 20, 60, 44, 2, 75, 38, 25, 16, 46, 45, 15, 35, 67, 34, 24, 7, 39, 10, 41, 66, 73, 40, 33, 65, 23, 56, 22, 19, 48, 51, 36, 59, 28, 62, 54, 57, 6, 63, 42, 30, 52, 70, 50, 71, 29, 26, 69, 31, 13, 21, 72, 14, 43, 17, 1, 68, 32, 18, 64, 12, 74, 4","10, 59, 23, 67, 16, 2, 70, 46, 41, 21, 31, 64, 65, 45, 33, 30, 27, 55, 36, 4, 48, 29, 75, 44, 38, 12, 52, 71, 56, 24, 54, 40, 61, 14, 43, 39, 8, 60, 22, 68, 50, 28, 11, 9, 72, 34, 58, 74, 20, 69, 6, 49, 42, 37, 15, 25, 32, 66, 19, 73, 63, 53, 47, 13, 26, 3, 5, 62, 18, 17, 35, 57, 51, 7, 1","2","9210025"
"27, 35, 3, 30, 31, 50, 10, 21, 65, 25, 5, 66, 48, 9, 54, 7, 60, 8, 55, 4, 70, 44, 42, 53, 63, 38, 56, 52, 73, 19, 15, 18, 64, 29, 45, 26, 13, 49, 40, 11, 51, 67, 47, 75, 59, 58, 71, 28, 1, 46, 12, 33, 43, 36, 14, 41, 68, 22, 6, 20, 16, 2, 39, 57, 62, 24, 69, 72, 23, 32, 37, 61, 17, 74, 34","61, 9, 42, 47, 48, 65, 4, 44, 22, 21, 53, 36, 8, 13, 18, 37, 20, 60, 62, 16, 7, 26, 55, 27, 40, 46, 33, 29, 5, 50, 49, 24, 57, 34, 35, 71, 39, 32, 75, 23, 14, 1, 56, 31, 73, 38, 19, 63, 43, 25, 15, 59, 2, 30, 74, 66, 70, 54, 68, 41, 51, 12, 67, 28, 6, 52, 58, 3, 11, 69, 64, 72, 10, 45, 17","3","9210025"
"40, 25, 56, 35, 23, 26, 70, 64, 5, 54, 18, 69, 61, 27, 32, 55, 19, 34, 44, 51, 29, 49, 39, 68, 58, 30, 52, 66, 74, 17, 59, 7, 31, 65, 13, 71, 57, 50, 9, 53, 36, 28, 16, 75, 15, 11, 43, 3, 1, 60, 33, 41, 62, 63, 73, 47, 22, 45, 38, 67, 10, 4, 2, 24, 14, 37, 8, 42, 12, 72, 48, 6, 20, 46, 21","38, 17, 35, 15, 63, 51, 8, 32, 56, 29, 40, 43, 59, 36, 6, 14, 72, 60, 47, 7, 58, 57, 1, 44, 65, 49, 54, 28, 55, 9, 12, 48, 67, 27, 75, 16, 66, 2, 52, 23, 20, 3, 68, 70, 26, 18, 21, 62, 69, 22, 53, 42, 71, 39, 64, 31, 33, 13, 73, 50, 11, 41, 19, 61, 34, 46, 5, 24, 45, 30, 10, 4, 25, 37, 74","5","9210025"
"74, 31, 43, 48, 49, 9, 50, 54, 36, 69, 51, 41, 19, 33, 4, 28, 71, 20, 63, 21, 44, 32, 57, 29, 8, 59, 26, 3, 47, 55, 11, 46, 62, 53, 45, 2, 73, 58, 5, 42, 14, 16, 68, 40, 61, 56, 64, 37, 65, 30, 72, 39, 25, 1, 70, 10, 7, 12, 35, 23, 38, 24, 52, 17, 66, 60, 18, 67, 13, 75, 27, 22, 6, 34, 15","37, 11, 35, 46, 8, 74, 30, 41, 29, 52, 28, 54, 57, 34, 49, 22, 12, 60, 24, 62, 18, 4, 23, 26, 5, 16, 61, 39, 75, 70, 13, 53, 71, 48, 14, 51, 65, 2, 69, 40, 55, 25, 32, 44, 20, 59, 56, 6, 21, 27, 73, 68, 10, 42, 33, 58, 3, 64, 47, 1, 43, 9, 15, 38, 72, 67, 31, 63, 17, 45, 50, 66, 36, 7, 19","6","9210025"
"1, 36, 10, 13, 53, 9, 35, 16, 18, 47, 67, 73, 19, 51, 31, 65, 11, 75, 2, 23, 12, 39, 20, 44, 22, 59, 25, 14, 29, 70, 28, 43, 15, 42, 57, 58, 8, 48, 24, 27, 63, 52, 32, 4, 49, 5, 74, 40, 50, 66, 56, 72, 45, 37, 6, 64, 54, 68, 60, 38, 17, 46, 21, 30, 34, 61, 33, 69, 41, 62, 26, 7, 3, 55, 71","16, 29, 68, 62, 74, 71, 15, 37, 42, 58, 48, 41, 49, 38, 72, 17, 67, 23, 36, 40, 70, 6, 47, 26, 45, 69, 59, 57, 1, 18, 52, 66, 73, 10, 14, 25, 22, 5, 60, 3, 7, 50, 31, 8, 35, 46, 63, 9, 4, 21, 51, 54, 64, 34, 56, 19, 24, 53, 13, 44, 2, 30, 43, 61, 75, 28, 65, 39, 11, 20, 55, 12, 33, 32, 27","6","9210025"
"50, 37, 25, 41, 28, 26, 68, 30, 66, 65, 74, 67, 48, 46, 56, 43, 49, 8, 12, 70, 22, 58, 31, 11, 60, 20, 23, 72, 57, 29, 62, 51, 4, 10, 35, 9, 61, 73, 36, 7, 32, 39, 21, 16, 52, 15, 2, 24, 13, 40, 3, 1, 38, 5, 44, 53, 42, 63, 71, 59, 6, 34, 27, 17, 55, 69, 45, 54, 47, 18, 19, 75, 33, 64, 14","67, 34, 58, 20, 49, 75, 56, 8, 41, 27, 38, 52, 51, 59, 16, 3, 72, 37, 14, 6, 25, 24, 70, 69, 50, 19, 32, 47, 28, 10, 35, 57, 17, 36, 9, 2, 68, 66, 44, 74, 18, 61, 7, 60, 64, 23, 4, 15, 55, 63, 12, 54, 21, 1, 62, 65, 13, 26, 11, 29, 45, 48, 40, 46, 5, 53, 42, 31, 71, 22, 39, 33, 30, 43, 73","6","9210025"
"71, 16, 61, 9, 6, 26, 31, 54, 45, 72, 44, 10, 2, 41, 74, 24, 66, 22, 32, 59, 18, 46, 13, 55, 53, 15, 36, 8, 73, 11, 27, 4, 51, 50, 37, 57, 70, 25, 20, 7, 3, 34, 19, 38, 65, 48, 30, 14, 49, 17, 52, 42, 40, 12, 28, 1, 39, 67, 64, 63, 23, 68, 60, 58, 69, 47, 75, 35, 62, 43, 33, 56, 5, 29, 21","31, 35, 10, 34, 40, 60, 19, 57, 49, 64, 67, 30, 22, 37, 2, 29, 13, 63, 73, 8, 6, 44, 27, 43, 15, 55, 59, 20, 48, 62, 53, 74, 66, 21, 11, 70, 4, 61, 68, 33, 46, 65, 24, 58, 69, 45, 12, 36, 18, 7, 72, 75, 23, 1, 9, 52, 41, 26, 14, 38, 32, 17, 42, 47, 3, 28, 16, 51, 56, 54, 5, 50, 39, 71, 25","4","9210025"
"19, 21, 71, 58, 4, 22, 10, 2, 46, 42, 49, 41, 51, 64, 69, 44, 13, 9, 38, 73, 1, 56, 8, 23, 11, 72, 40, 33, 6, 45, 47, 7, 75, 24, 26, 5, 16, 34, 57, 25, 62, 3, 53, 28, 15, 37, 35, 29, 17, 54, 36, 68, 60, 48, 43, 66, 55, 61, 67, 50, 12, 52, 59, 27, 74, 63, 70, 31, 20, 32, 30, 18, 39, 14, 65","46, 20, 11, 3, 71, 21, 39, 5, 75, 69, 53, 32, 27, 6, 8, 14, 15, 68, 33, 1, 60, 37, 38, 12, 61, 30, 65, 17, 55, 42, 48, 62, 50, 9, 66, 45, 19, 4, 54, 31, 59, 23, 43, 72, 52, 74, 44, 64, 73, 67, 25, 58, 2, 40, 29, 57, 28, 41, 36, 34, 7, 51, 10, 22, 13, 26, 35, 70, 18, 47, 24, 16, 56, 63, 49","3","9210025"
"66, 34, 62, 8, 74, 57, 52, 17, 68, 41, 37, 25, 3, 28, 7, 19, 48, 69, 46, 67, 26, 56, 50, 33, 40, 4, 38, 13, 22, 23, 61, 12, 73, 70, 21, 11, 6, 54, 51, 27, 5, 29, 45, 14, 30, 58, 35, 18, 59, 42, 47, 15, 32, 55, 75, 44, 24, 72, 2, 60, 49, 64, 31, 16, 71, 1, 39, 63, 10, 43, 9, 36, 53, 65, 20","3, 10, 70, 49, 1, 28, 50, 75, 65, 34, 68, 19, 22, 58, 18, 59, 29, 11, 47, 55, 74, 7, 61, 2, 6, 35, 48, 27, 38, 17, 8, 25, 23, 64, 53, 36, 71, 73, 14, 56, 46, 57, 9, 5, 40, 66, 44, 67, 12, 54, 31, 51, 41, 30, 63, 69, 60, 32, 43, 13, 15, 33, 39, 45, 72, 16, 26, 24, 21, 42, 37, 52, 4, 20, 62","3","9210025"
"9, 57, 74, 16, 44, 33, 31, 29, 62, 34, 17, 25, 45, 72, 71, 2, 70, 24, 4, 39, 46, 63, 40, 23, 66, 53, 11, 5, 21, 65, 7, 6, 15, 13, 35, 51, 19, 52, 54, 32, 22, 68, 14, 38, 55, 27, 49, 50, 61, 43, 10, 69, 8, 3, 48, 37, 28, 18, 41, 67, 64, 20, 58, 75, 36, 1, 12, 56, 30, 59, 47, 60, 73, 26, 42","39, 27, 75, 5, 74, 45, 59, 7, 22, 14, 33, 41, 17, 58, 49, 20, 47, 56, 69, 63, 13, 44, 50, 8, 52, 19, 26, 64, 61, 42, 15, 21, 55, 36, 11, 35, 25, 62, 23, 30, 71, 28, 37, 73, 43, 53, 4, 18, 16, 46, 12, 31, 9, 34, 72, 2, 60, 1, 38, 48, 70, 67, 68, 66, 40, 32, 3, 6, 24, 29, 54, 57, 51, 65, 10","3","9210025"
"67, 14, 64, 44, 15, 5, 40, 4, 66, 8, 21, 45, 47, 39, 1, 2, 28, 54, 7, 13, 11, 37, 34, 19, 29, 48, 56, 53, 35, 55, 23, 17, 61, 27, 38, 3, 46, 57, 32, 59, 36, 10, 42, 51, 65, 31, 50, 25, 41, 70, 74, 62, 26, 6, 69, 18, 49, 75, 71, 58, 60, 68, 16, 20, 12, 22, 73, 43, 33, 52, 24, 63, 72, 30, 9","9, 68, 35, 64, 2, 50, 69, 54, 21, 32, 36, 63, 60, 53, 33, 17, 5, 28, 67, 57, 30, 3, 59, 49, 43, 29, 62, 14, 42, 11, 48, 12, 1, 22, 8, 61, 45, 25, 44, 40, 34, 38, 72, 46, 15, 4, 39, 55, 51, 7, 31, 10, 58, 19, 23, 65, 16, 73, 24, 71, 52, 26, 13, 6, 41, 37, 70, 56, 74, 75, 18, 20, 66, 27, 47","3","9210025"
"74, 36, 69, 57, 44, 38, 41, 33, 67, 8, 6, 54, 35, 52, 37, 71, 27, 65, 43, 17, 55, 42, 63, 59, 53, 72, 32, 13, 21, 39, 48, 20, 7, 75, 11, 2, 1, 46, 50, 25, 14, 28, 40, 68, 5, 45, 64, 56, 19, 18, 60, 62, 9, 30, 15, 3, 16, 22, 47, 24, 51, 31, 10, 34, 23, 66, 58, 70, 29, 26, 12, 4, 73, 49, 61","30, 8, 21, 46, 51, 43, 4, 22, 29, 42, 66, 58, 55, 56, 70, 65, 57, 18, 28, 32, 49, 7, 17, 3, 73, 1, 41, 12, 25, 44, 27, 37, 60, 6, 36, 45, 10, 20, 71, 75, 5, 14, 39, 2, 50, 15, 33, 64, 52, 68, 38, 72, 59, 16, 61, 31, 34, 13, 67, 74, 69, 63, 24, 48, 62, 35, 26, 11, 23, 40, 19, 53, 47, 54, 9","3","9210025"
"61, 64, 58, 18, 8, 20, 53, 6, 13, 38, 10, 27, 11, 51, 22, 31, 74, 71, 52, 66, 28, 60, 14, 70, 23, 42, 63, 68, 7, 41, 46, 54, 17, 47, 49, 39, 55, 5, 43, 69, 59, 33, 16, 48, 2, 56, 65, 15, 40, 45, 57, 19, 30, 37, 50, 73, 29, 67, 21, 36, 75, 34, 72, 32, 62, 4, 1, 44, 12, 35, 24, 9, 25, 3, 26","47, 56, 4, 74, 3, 66, 72, 22, 31, 71, 69, 25, 49, 34, 14, 29, 33, 63, 40, 70, 21, 38, 59, 28, 64, 62, 45, 35, 68, 24, 53, 50, 2, 52, 46, 15, 42, 13, 10, 41, 51, 1, 39, 7, 5, 8, 11, 32, 67, 36, 23, 55, 54, 60, 17, 65, 58, 27, 48, 18, 16, 9, 44, 30, 26, 73, 43, 61, 6, 37, 20, 19, 57, 12, 75","2","9210025"
"60, 22, 72, 23, 75, 40, 26, 41, 74, 12, 15, 35, 48, 21, 54, 5, 58, 28, 6, 31, 13, 53, 68, 56, 49, 7, 37, 18, 10, 67, 17, 66, 32, 44, 64, 19, 59, 65, 39, 4, 52, 11, 69, 36, 3, 71, 50, 42, 20, 2, 46, 25, 73, 51, 70, 27, 33, 16, 45, 8, 43, 30, 14, 57, 9, 1, 47, 38, 61, 29, 55, 34, 24, 63, 62","2, 1, 59, 13, 42, 27, 47, 17, 51, 72, 43, 23, 66, 62, 29, 20, 39, 75, 55, 58, 24, 73, 37, 61, 22, 63, 36, 8, 38, 56, 6, 57, 4, 12, 35, 64, 48, 14, 50, 10, 21, 9, 49, 52, 60, 69, 71, 44, 18, 41, 5, 46, 45, 32, 40, 74, 19, 7, 16, 25, 54, 11, 26, 28, 31, 30, 3, 65, 53, 15, 33, 70, 67, 68, 34","5","9210025"
"4, 11, 48, 12, 49, 1, 53, 73, 56, 32, 21, 22, 36, 57, 60, 35, 34, 31, 13, 64, 58, 52, 75, 67, 38, 74, 51, 69, 3, 9, 2, 20, 44, 17, 66, 7, 63, 50, 70, 15, 54, 39, 29, 24, 23, 68, 16, 26, 47, 8, 61, 43, 72, 37, 28, 65, 71, 40, 55, 62, 30, 19, 41, 10, 25, 27, 14, 42, 6, 33, 46, 18, 59, 5, 45","31, 23, 32, 70, 66, 59, 45, 41, 17, 12, 48, 25, 74, 55, 14, 54, 72, 44, 67, 5, 19, 9, 58, 28, 30, 16, 10, 21, 11, 29, 40, 51, 52, 3, 57, 75, 69, 43, 7, 39, 73, 71, 42, 33, 18, 64, 38, 60, 1, 20, 47, 65, 68, 26, 34, 49, 24, 27, 56, 13, 2, 53, 35, 6, 15, 50, 4, 37, 36, 46, 61, 62, 63, 8, 22","4","9210025"
"65, 69, 66, 49, 27, 11, 17, 24, 30, 50, 55, 8, 20, 52, 45, 12, 61, 19, 36, 26, 43, 64, 62, 56, 4, 18, 28, 39, 29, 35, 3, 57, 70, 41, 21, 75, 40, 2, 31, 37, 9, 10, 58, 46, 25, 59, 60, 16, 32, 34, 5, 23, 38, 14, 33, 74, 47, 54, 63, 48, 53, 7, 67, 15, 1, 72, 44, 73, 6, 13, 71, 51, 68, 42, 22","13, 42, 41, 48, 44, 12, 31, 67, 51, 49, 61, 5, 25, 16, 40, 47, 26, 56, 39, 50, 52, 23, 2, 55, 57, 65, 46, 27, 22, 38, 29, 72, 59, 66, 1, 70, 45, 19, 68, 21, 4, 20, 33, 30, 69, 36, 73, 8, 35, 63, 62, 9, 7, 6, 43, 10, 3, 64, 74, 37, 17, 60, 71, 11, 53, 32, 54, 24, 18, 58, 75, 34, 15, 28, 14","5","9210025"
"20, 55, 65, 61, 40, 59, 11, 30, 22, 53, 43, 56, 12, 54, 69, 51, 2, 57, 6, 9, 45, 3, 29, 39, 15, 75, 31, 8, 48, 24, 70, 52, 64, 32, 14, 49, 37, 17, 5, 46, 27, 58, 34, 62, 68, 44, 33, 73, 25, 18, 42, 50, 28, 16, 13, 47, 4, 19, 10, 41, 26, 71, 74, 21, 66, 36, 35, 67, 23, 72, 60, 7, 63, 1, 38","12, 40, 3, 48, 63, 61, 58, 4, 55, 71, 1, 36, 62, 52, 20, 53, 49, 34, 43, 67, 24, 68, 18, 5, 66, 8, 51, 25, 56, 50, 11, 41, 70, 6, 74, 57, 65, 19, 37, 64, 33, 38, 15, 69, 54, 17, 13, 60, 26, 45, 28, 32, 14, 35, 46, 9, 73, 30, 44, 21, 42, 59, 2, 7, 72, 31, 47, 22, 27, 16, 10, 39, 23, 75, 29","5","9210025"
"66, 21, 33, 75, 49, 26, 57, 48, 1, 25, 56, 36, 60, 4, 64, 40, 59, 19, 34, 32, 47, 5, 18, 2, 3, 17, 6, 46, 8, 22, 43, 45, 50, 20, 16, 30, 55, 29, 14, 74, 42, 53, 38, 68, 67, 11, 52, 65, 27, 15, 69, 54, 10, 24, 31, 7, 70, 62, 44, 28, 71, 58, 72, 13, 9, 63, 35, 23, 51, 61, 39, 73, 41, 12, 37","43, 7, 51, 4, 10, 65, 11, 12, 46, 44, 20, 49, 18, 62, 26, 75, 41, 36, 63, 53, 22, 2, 61, 70, 59, 35, 30, 6, 56, 40, 58, 8, 32, 5, 71, 17, 69, 38, 66, 37, 16, 74, 72, 9, 33, 55, 64, 54, 21, 68, 25, 52, 1, 73, 67, 19, 13, 48, 29, 42, 14, 23, 28, 45, 15, 50, 34, 39, 27, 3, 57, 31, 24, 47, 60","6","9210025"
"57, 71, 24, 31, 45, 30, 35, 9, 61, 23, 46, 72, 49, 70, 73, 15, 27, 26, 48, 19, 28, 69, 7, 14, 4, 60, 13, 56, 20, 1, 66, 47, 63, 2, 33, 74, 52, 55, 42, 11, 54, 29, 51, 25, 36, 21, 62, 16, 53, 37, 67, 3, 12, 32, 75, 38, 5, 22, 6, 18, 39, 64, 17, 68, 40, 65, 44, 43, 50, 41, 34, 58, 59, 8, 10","54, 43, 75, 50, 73, 47, 72, 13, 39, 70, 26, 17, 33, 63, 2, 19, 64, 21, 8, 66, 42, 24, 60, 36, 15, 27, 23, 7, 58, 11, 38, 46, 3, 10, 35, 57, 28, 74, 14, 18, 56, 51, 52, 31, 25, 62, 30, 68, 61, 45, 40, 6, 34, 53, 65, 71, 67, 9, 59, 29, 1, 69, 12, 20, 16, 44, 5, 4, 22, 48, 32, 41, 49, 37, 55","4","9210025"
"20, 4, 6, 13, 5, 53, 51, 39, 22, 43, 73, 40, 19, 34, 7, 64, 38, 71, 14, 75, 66, 2, 56, 28, 57, 35, 52, 46, 70, 59, 32, 31, 8, 50, 41, 1, 9, 11, 65, 74, 25, 49, 36, 63, 37, 24, 69, 62, 58, 61, 10, 68, 30, 55, 54, 67, 15, 23, 33, 42, 72, 17, 21, 16, 18, 45, 29, 12, 44, 60, 48, 47, 3, 27, 26","5, 33, 3, 50, 49, 62, 59, 17, 24, 60, 27, 44, 56, 39, 37, 20, 46, 9, 36, 66, 8, 45, 54, 19, 63, 13, 4, 7, 6, 12, 74, 47, 32, 75, 31, 35, 21, 71, 26, 2, 42, 30, 70, 52, 40, 18, 34, 55, 72, 25, 43, 16, 51, 61, 53, 23, 69, 67, 15, 14, 10, 68, 41, 11, 22, 48, 65, 29, 38, 73, 28, 64, 1, 58, 57","6","9210025"
"47, 53, 13, 44, 46, 16, 56, 54, 32, 37, 3, 17, 62, 26, 2, 14, 28, 64, 50, 73, 60, 35, 48, 40, 39, 42, 55, 71, 1, 52, 33, 5, 59, 9, 41, 36, 31, 61, 15, 27, 65, 49, 72, 8, 68, 21, 22, 19, 43, 69, 67, 24, 63, 45, 4, 7, 57, 66, 74, 34, 30, 25, 6, 29, 38, 10, 70, 20, 12, 18, 75, 58, 23, 11, 51","43, 21, 73, 13, 51, 14, 64, 75, 55, 3, 19, 62, 29, 23, 50, 40, 9, 35, 54, 4, 52, 67, 1, 11, 18, 66, 30, 36, 57, 39, 56, 16, 27, 69, 2, 38, 10, 25, 37, 70, 8, 33, 41, 68, 59, 47, 26, 61, 45, 53, 20, 32, 7, 58, 71, 46, 42, 22, 5, 28, 48, 49, 12, 65, 15, 74, 63, 34, 24, 44, 72, 17, 31, 60, 6","2","9210025"
